19860501,1054.38956016,1054.38956016,991.84102693,1014.1797888,694.0,1384.0,198607.0,3.0
19860502,998.54265549,1003.01040786,967.26838887,969.50226506,417.0,1339.0,198607.0,3.0
19860505,978.43776981,996.3087793,976.20389362,989.60715074,318.0,1375.0,198607.0,3.0
19860506,994.07490311,1032.05079829,989.60715074,1027.58304592,268.0,1370.0,198607.0,3.0
19860507,1029.8169221,1036.51855066,1014.1797888,1032.05079829,227.0,1457.0,198607.0,3.0
19860508,1045.45405541,1121.40584576,1045.45405541,1103.53483627,458.0,1512.0,198607.0,3.0
19860509,1076.72832203,1116.93809339,1074.49444584,1112.47034101,566.0,1595.0,198607.0,3.0
19860512,1085.66382677,1090.13157915,1027.58304592,1049.92180778,556.0,1584.0,198607.0,3.0
19860513,1054.38956016,1094.59933152,1054.38956016,1078.96219821,389.0,1601.0,198607.0,3.0
19860514,1070.02669346,1078.96219821,1045.45405541,1063.3250649,229.0,1626.0,198607.0,3.0
19860515,1054.38956016,1054.38956016,1009.71203642,1020.88141736,483.0,1519.0,198607.0,3.0
19860516,1013.0628507,1020.88141736,996.3087793,1018.64754117,239.0,1511.0,198607.0,3.0
19860519,1018.64754117,1018.64754117,994.07490311,1014.1797888,145.0,1514.0,198607.0,3.0
19860520,1024.23223164,1032.05079829,1000.77653167,1025.34916973,224.0,1487.0,198607.0,3.0
19860521,1027.58304592,1043.22017922,1025.34916973,1034.28467448,207.0,1485.0,198607.0,3.0
19860522,1034.28467448,1034.28467448,996.3087793,1000.77653167,347.0,1394.0,198607.0,3.0
19860523,976.20389362,1000.77653167,976.20389362,996.3087793,325.0,1420.0,198607.0,3.0
19860527,987.37327455,991.84102693,969.50226506,969.50226506,174.0,1459.0,198607.0,3.0
19860528,958.33288413,960.56676031,920.35698895,947.16350319,472.0,1411.0,198607.0,3.0
19860529,938.22799845,938.22799845,922.59086514,924.82474132,166.0,1325.0,198607.0,3.0
19860530,919.24005086,924.82474132,909.18760802,911.4214842,182.0,1295.0,198607.0,3.0
19860602,902.48597946,951.63125557,902.48597946,931.52636988,146.0,1286.0,198607.0,3.0
19860603,942.69575082,942.69575082,877.9133414,880.14721759,354.0,1301.0,198607.0,3.0
19860604,884.61496996,906.95373183,884.61496996,906.95373183,165.0,1292.0,198607.0,3.0
19860605,902.48597946,938.22799845,902.48597946,918.12311276,235.0,1267.0,198607.0,3.0
19860606,931.52636988,951.63125557,927.05861751,951.63125557,270.0,1265.0,198607.0,3.0
19860609,949.39737938,978.43776981,947.16350319,978.43776981,205.0,1264.0,198607.0,3.0
19860610,973.97001743,1005.24428405,973.97001743,996.3087793,703.0,1078.0,198607.0,3.0
19860611,1011.94591261,1014.1797888,996.3087793,1000.77653167,265.0,1094.0,198607.0,3.0
19860612,992.95796502,994.07490311,942.69575082,980.67164599,277.0,1074.0,198607.0,3.0
19860613,982.90552218,991.84102693,929.2924937,933.76024607,270.0,1039.0,198607.0,3.0
19860616,924.82474132,942.69575082,902.48597946,904.71985564,317.0,963.0,198607.0,3.0
19860617,904.62101156,941.62823476,904.62101156,929.2924937,93.0,1043.0,198612.0,3.0
19860618,930.32047212,947.7961053,929.2924937,941.62823476,33.0,1047.0,198612.0,3.0
19860619,943.68419161,960.13184637,941.62823476,951.90801899,77.0,1059.0,198612.0,3.0
19860620,949.85206214,951.90801899,935.46036423,949.85206214,66.0,1073.0,198612.0,3.0
19860623,933.40440739,953.96397583,933.40440739,953.96397583,80.0,1072.0,198612.0,3.0
19860624,947.7961053,956.01993268,914.90079579,931.34845054,394.0,1021.0,198612.0,3.0
19860625,929.2924937,929.2924937,904.62101156,908.73292525,124.0,978.0,198612.0,3.0
19860626,906.67696841,925.18058001,906.67696841,923.12462316,129.0,1025.0,198612.0,3.0
19860627,923.12462316,937.51632108,923.12462316,937.51632108,330.0,1151.0,198612.0,3.0
19860630,924.15260159,929.2924937,908.73292525,916.95675263,222.0,1250.0,198612.0,3.0
19860701,911.81686052,912.84483894,900.50909788,902.56505472,246.0,1281.0,198612.0,3.0
19860702,902.56505472,919.01270948,902.56505472,914.90079579,85.0,1303.0,198612.0,3.0
19860703,921.06866632,929.2924937,916.95675263,925.18058001,94.0,1321.0,198612.0,3.0
19860707,919.01270948,919.01270948,888.17335681,900.50909788,83.0,1345.0,198612.0,3.0
19860708,894.34122734,912.84483894,894.34122734,900.50909788,114.0,1309.0,198612.0,3.0
19860709,907.70494683,910.7888821,888.17335681,898.45314103,58.0,1341.0,198612.0,3.0
19860710,890.22931365,892.2852705,867.61378836,875.83761574,237.0,1410.0,198612.0,3.0
19860711,878.92155101,900.50909788,877.89357259,890.22931365,91.0,1426.0,198612.0,3.0
19860714,883.0334647,919.01270948,882.00548628,902.56505472,153.0,1412.0,198612.0,3.0
19860715,921.06866632,933.40440739,912.84483894,921.06866632,118.0,1426.0,198612.0,3.0
19860716,941.62823476,941.62823476,925.18058001,929.2924937,285.0,1506.0,198612.0,3.0
19860717,923.12462316,923.12462316,908.73292525,908.73292525,142.0,1561.0,198612.0,3.0
19860718,904.62101156,916.95675263,896.39718419,906.67696841,104.0,1548.0,198612.0,3.0
19860721,914.90079579,921.06866632,902.56505472,906.67696841,36.0,1552.0,198612.0,3.0
19860722,894.34122734,904.62101156,890.22931365,896.39718419,143.0,1600.0,198612.0,3.0
19860723,894.34122734,904.62101156,884.06144312,884.06144312,223.0,1665.0,198612.0,3.0
19860724,884.06144312,894.34122734,882.00548628,894.34122734,89.0,1660.0,198612.0,3.0
