20050323,0.19918542,0.20588073,0.19834851,0.2042069,193.0,196.0,200506.0,3.0
20050324,0.20588073,0.20922838,0.20588073,0.20839147,31.0,213.0,200506.0,3.0
20050328,0.20588073,0.20588073,0.20588073,0.20588073,3.0,213.0,200506.0,3.0
20050329,0.20839147,0.20839147,0.20253308,0.20504382,32.0,219.0,200506.0,3.0
20050330,0.20336999,0.20336999,0.20336999,0.20336999,0.0,219.0,200506.0,3.0
20050331,0.20671764,0.20671764,0.20588073,0.20588073,57.0,226.0,200506.0,3.0
20050401,0.20336999,0.20336999,0.20336999,0.20336999,5.0,221.0,200506.0,3.0
20050404,0.20085925,0.20085925,0.20085925,0.20085925,1.0,220.0,200506.0,3.0
20050405,0.20169616,0.20169616,0.20169616,0.20169616,0.0,220.0,200506.0,3.0
20050406,0.20085925,0.20085925,0.20085925,0.20085925,2.0,220.0,200506.0,3.0
20050407,0.19918542,0.19918542,0.19416394,0.19416394,23.0,209.0,200506.0,3.0
20050408,0.19249011,0.19249011,0.19249011,0.19249011,34.0,194.0,200506.0,3.0
20050411,0.19583777,0.19583777,0.19583777,0.19583777,0.0,194.0,200506.0,3.0
20050412,0.19583777,0.19583777,0.19583777,0.19583777,2.0,194.0,200506.0,3.0
20050413,0.19583777,0.19583777,0.19583777,0.19583777,0.0,194.0,200506.0,3.0
20050414,0.19583777,0.19583777,0.19583777,0.19583777,0.0,194.0,200506.0,3.0
20050415,0.19583777,0.19583777,0.19583777,0.19583777,4.0,190.0,200506.0,3.0
20050418,0.19583777,0.19583777,0.19583777,0.19583777,0.0,190.0,200506.0,3.0
20050419,0.19918542,0.19918542,0.19918542,0.19918542,5.0,190.0,200506.0,3.0
20050420,0.19918542,0.19918542,0.19918542,0.19918542,0.0,190.0,200506.0,3.0
20050421,0.19918542,0.19918542,0.19918542,0.19918542,0.0,190.0,200506.0,3.0
20050422,0.19918542,0.19918542,0.19918542,0.19918542,0.0,190.0,200506.0,3.0
20050425,0.19918542,0.19918542,0.19918542,0.19918542,0.0,190.0,200506.0,3.0
20050426,0.19918542,0.19918542,0.19918542,0.19918542,0.0,190.0,200506.0,3.0
20050427,0.19416394,0.19416394,0.19416394,0.19416394,0.0,190.0,200506.0,3.0
20050428,0.19249011,0.19249011,0.19249011,0.19249011,10.0,182.0,200506.0,3.0
20050429,0.19249011,0.19249011,0.19249011,0.19249011,0.0,182.0,200506.0,3.0
20050502,0.19249011,0.19249011,0.19249011,0.19249011,0.0,182.0,200506.0,3.0
20050503,0.1975116,0.1975116,0.1975116,0.1975116,1.0,182.0,200506.0,3.0
20050504,0.1975116,0.1975116,0.1975116,0.1975116,0.0,182.0,200506.0,3.0
20050505,0.1975116,0.1975116,0.1975116,0.1975116,20.0,162.0,200506.0,3.0
20050506,0.1975116,0.1975116,0.1975116,0.1975116,0.0,162.0,200506.0,3.0
20050509,0.1975116,0.1975116,0.1975116,0.1975116,0.0,162.0,200506.0,3.0
20050510,0.1975116,0.1975116,0.1975116,0.1975116,0.0,162.0,200506.0,3.0
20050511,0.1975116,0.1975116,0.1975116,0.1975116,0.0,162.0,200506.0,3.0
20050512,0.19583777,0.19583777,0.19416394,0.19416394,9.0,154.0,200506.0,3.0
20050513,0.19416394,0.19416394,0.19416394,0.19416394,0.0,154.0,200506.0,3.0
20050516,0.19416394,0.19416394,0.19416394,0.19416394,10.0,144.0,200506.0,3.0
20050517,0.19583777,0.19583777,0.19583777,0.19583777,12.0,135.0,200506.0,3.0
20050518,0.19416394,0.1975116,0.19416394,0.1975116,30.0,114.0,200506.0,3.0
20050519,0.19918542,0.19918542,0.19918542,0.19918542,13.0,104.0,200506.0,3.0
20050520,0.19583777,0.19583777,0.19583777,0.19583777,28.0,96.0,200506.0,3.0
20050523,0.1975116,0.1975116,0.1975116,0.1975116,10.0,87.0,200506.0,3.0
20050524,0.19918542,0.19918542,0.1975116,0.1975116,5.0,87.0,200506.0,3.0
20050525,0.19918542,0.20002234,0.19918542,0.19918542,26.0,72.0,200506.0,3.0
20050526,0.20002234,0.20002234,0.19918542,0.19918542,15.0,53.0,200506.0,3.0
20050527,0.19918542,0.20085925,0.19918542,0.20085925,6.0,48.0,200506.0,3.0
20050531,0.20085925,0.20085925,0.20085925,0.20085925,0.0,48.0,200506.0,3.0
20050601,0.20253308,0.20253308,0.20253308,0.20253308,0.0,48.0,200506.0,3.0
20050602,0.20504382,0.20504382,0.20504382,0.20504382,0.0,37.0,200506.0,3.0
20050603,0.20253308,0.20253308,0.20253308,0.20253308,2.0,37.0,200506.0,3.0
20050606,0.20253308,0.20253308,0.20253308,0.20253308,0.0,37.0,200506.0,3.0
20050607,0.20588073,0.20588073,0.20588073,0.20588073,1.0,37.0,200506.0,3.0
20050608,0.2042069,0.2042069,0.2042069,0.2042069,0.0,37.0,200506.0,3.0
