n e,System,Name,c2id,c2api,c2qty,c2sym,c2type,c2submit,ibqty,ibsym,ibcur,ibexch,ibtype,ibsubmit,trade_freq,ibmult,c2mult,iblocalsym,korbit_submit,korbit_qty,korbit_sym,coinbase_submit,coinbase_qty,coinbase_sym,bitmex_submit,bitmex_qty,bitmex_sym,quoine_submit,quoine_qty,quoine_sym
s105,s105_BTC_USD,stratADF,3,paperOnly,1,BTC_USD,forex,FALSE,1,BTC_USD,USD,coinbase,BITCOIN,FALSE,61,1,,FALSE,1,btc_krw,FALSE,1,BTC_USD,FALSE,1,BTC_USD,FALSE,1,BTC_USD
s105,s105_BTC_KRW,stratADF,3,paperOnly,1,BTC_KRW,forex,FALSE,1,BTC_KRW,USD,korbit,BITCOIN,FALSE,61,1,,FALSE,1,btc_krw,FALSE,1,BTC_USD,FALSE,1,BTC_USD,FALSE,1,BTC_USD
s106,s106_XBTUSD,ADF_XBT_KRW,3,paperOnly,1,XBTUSD,forex,FALSE,1,XBTUSD,USD,bitmex,BITCOIN,FALSE,61,1,,FALSE,1,XBTUSD,FALSE,1,XBTUSD,FALSE,1,XBTUSD,FALSE,1,XBTUSD
s106,s106_BTC_KRW,ADF_XBT_KRW,3,paperOnly,1,BTC_KRW,forex,FALSE,1,BTC_KRW,USD,korbit,BITCOIN,FALSE,61,1,,FALSE,1,btc_krw,FALSE,1,BTC_USD,FALSE,1,BTC_USD,FALSE,1,BTC_USD
s107,s107_XBTUSD,ADF_XBT_JPY,3,paperOnly,1,XBTUSD,forex,FALSE,1,XBTUSD,USD,bitmex,BITCOIN,FALSE,61,1,,FALSE,1,XBTUSD,FALSE,1,XBTUSD,FALSE,1,XBTUSD,FALSE,1,XBTUSD
s107,s107_BTCJPY,ADF_XBT_JPY,3,paperOnly,1,BTCJPY,forex,FALSE,1,BTCJPY,USD,quoine,BITCOIN,FALSE,61,1,,FALSE,1,BTCJPY,FALSE,1,BTCJPY,FALSE,1,BTCJPY,FALSE,1,BTCJPY
s108,s108_XBTH18,ADF_XBT_XBT,3,paperOnly,1,XBTH18,forex,FALSE,1,XBTH18,USD,bitmex,BITCOIN,FALSE,61,1,,FALSE,1,XBTH18,FALSE,1,XBTH18,TRUE,1,XBTH18,FALSE,1,XBTH18
s108,s108_XBTM18,ADF_XBT_XBT,3,paperOnly,1,XBTM18,forex,FALSE,1,XBTM18,USD,bitmex,BITCOIN,FALSE,61,1,,FALSE,1,XBTM18,FALSE,1,XBTM18,TRUE,1,XBTM18,FALSE,1,XBTM18
