Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140604,121912.5,122025.0,121600.0,121712.5,106667,172829,0,0,0.0
20140605,121675.0,122150.0,121675.0,122013.0,151662,168940,201409,201409,0.0
20140606,122063.0,122425.0,121850.0,121938.0,138199,13653,0,0,50.0
20140609,121901.0,122125.0,121788.0,121926.0,131253,40917,0,0,0.0
20140610,121926.0,122325.0,121875.0,122138.0,178952,69397,0,0,0.0
20140611,122138.0,122750.0,122100.0,122538.0,234784,100000,0,0,0.0
20140612,122563.0,123050.0,122387.0,122975.0,230449,132121,0,0,0.0
20140613,122913.0,122975.0,122399.0,122550.0,168510,145340,0,0,0.0
20140616,122526.0,122913.0,122524.0,122762.0,73669,145101,0,0,0.0
20140617,122801.0,122801.0,122262.0,122362.0,90965,152665,0,0,0.0
20140618,122364.0,122701.0,121975.0,122424.0,108109,150137,0,0,0.0
20140619,122664.0,122876.0,122562.0,122649.0,84617,151798,0,0,0.0
20140620,122627.0,122776.0,122325.0,122437.0,75347,152743,0,0,0.0
20140623,122477.0,122788.0,122400.0,122674.0,75676,149781,0,0,0.0
20140624,122652.0,122788.0,122350.0,122599.0,94679,147855,0,0,0.0
20140625,122615.0,124400.0,122587.0,122724.0,129383,152105,0,0,0.0
20140626,122740.0,123188.0,122724.0,122949.0,106613,155177,0,0,0.0
20140627,122927.0,123388.0,122749.0,123311.0,101932,155515,0,0,0.0
20140630,123252.0,123488.0,123199.0,123448.0,80756,159477,0,0,0.0
20140701,123389.0,123438.0,123049.0,123148.0,85108,155665,0,0,0.0
20140702,123114.0,123276.0,122737.0,122761.0,93304,153496,0,0,0.0
20140703,122827.0,122839.0,122050.0,122299.0,118112,157917,0,0,0.0
20140707,122515.0,122814.0,122287.0,122724.0,98537,153014,0,0,0.0
20140708,122715.0,123176.0,122687.0,123124.0,89223,156805,0,0,0.0
20140709,123090.0,123226.0,122687.0,123087.0,84800,154096,0,0,0.0
20140710,122978.0,123688.0,122974.0,123437.0,131928,162074,0,0,0.0
20140711,123378.0,123501.0,123286.0,123362.0,66295,162338,0,0,0.0
20140714,123366.0,123364.0,122986.0,123050.0,67864,156032,0,0,0.0
20140715,123104.0,123227.0,122799.0,122900.0,108131,154016,0,0,0.0
20140716,122929.0,122990.0,122787.0,122900.0,57163,154065,0,0,0.0
20140717,122941.0,123590.0,122924.0,123400.0,125769,162296,0,0,0.0
20140718,123566.0,123652.0,123211.0,123325.0,97457,162835,0,0,0.0
20140721,123341.0,123540.0,123261.0,123300.0,57573,163767,0,0,0.0
20140722,123266.0,123365.0,123024.0,123213.0,104637,160644,0,0,0.0
20140723,123191.0,123365.0,123074.0,123088.0,71587,161501,0,0,0.0
20140724,123104.0,123253.0,122712.0,122738.0,113452,165179,0,0,0.0
