Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,124687.5,124703.1,124421.9,124421.9,50759,2508226,0,0,0.0
20140604,124281.0,124313.0,124281.0,124313.0,45333,2540739,0,0,0.0
20140605,124453.0,124516.0,124453.0,124516.0,60699,2548461,0,0,0.0
20140606,124781.0,124782.0,124344.0,124360.0,34711,2506560,0,0,0.0
20140609,124187.0,124188.0,124110.0,124188.0,51841,2552216,0,0,0.0
20140610,124093.0,124094.0,123969.0,124016.0,61742,2571870,0,0,0.0
20140611,124062.0,124172.0,124063.0,124079.0,33218,2593921,0,0,0.0
20140612,124546.0,124547.0,124547.0,124548.0,28055,2603917,0,0,0.0
20140613,124030.0,124406.0,124031.0,124298.0,46192,2584031,0,0,0.0
20140616,124342.0,124344.0,124203.0,124314.0,20636,2575087,0,0,0.0
20140617,123936.0,123938.0,123859.0,123861.0,37488,2597046,0,0,0.0
20140618,124092.0,124219.0,124093.0,124220.0,20402,2567395,0,0,0.0
20140619,124529.0,124532.0,124187.0,124345.0,32863,2553291,0,0,0.0
20140620,124217.0,124360.0,124156.0,124267.0,41362,2551795,0,0,0.0
20140623,124373.0,124391.0,124265.0,124267.0,10838,2553706,0,0,0.0
20140624,124326.0,124563.0,124327.0,124564.0,25859,2582470,0,0,0.0
20140625,124920.0,124922.0,124780.0,124798.0,55318,2583133,0,0,0.0
20140626,124951.0,125125.0,124905.0,125079.0,28763,2620507,0,0,0.0
20140627,125138.0,125141.0,125092.0,125095.0,26023,2606647,0,0,0.0
20140630,125029.0,125188.0,125030.0,125173.0,26687,2587358,0,0,0.0
20140701,124873.0,124875.0,124874.0,124876.0,33821,2594505,0,0,0.0
20140702,124607.0,124609.0,124390.0,124392.0,17300,2586763,0,0,0.0
20140703,124216.0,124218.0,124218.0,124220.0,29804,2601851,0,0,0.0
20140707,124388.0,124390.0,124390.0,124392.0,16498,2618021,0,0,0.0
20140708,124685.0,124781.0,124687.0,124751.0,36658,2678020,0,0,0.0
20140709,124669.0,124984.0,124593.0,124985.0,37974,2661074,0,0,0.0
20140710,125356.0,125359.0,125124.0,125173.0,39565,2649856,0,0,0.0
20140711,125294.0,125297.0,125218.0,125220.0,8127,2644993,0,0,0.0
20140714,125028.0,125031.0,124968.0,124970.0,51794,2642061,0,0,0.0
20140715,124919.0,124922.0,124906.0,124907.0,53890,2617552,0,0,0.0
20140716,124888.0,124891.0,124890.0,124891.0,25653,2627508,0,0,0.0
20140717,125216.0,125391.0,125218.0,125360.0,51113,2661502,0,0,0.0
20140718,125419.0,125422.0,125249.0,125282.0,36457,2651821,0,0,0.0
20140721,125466.0,125469.0,125265.0,125266.0,32930,2665025,0,0,0.0
20140722,125372.0,125406.0,125312.0,125407.0,33754,2706669,0,0,0.0
20140723,125466.0,125468.0,125421.0,125423.0,14680,2708784,0,0,0.0
20140724,125075.0,125093.0,125046.0,125048.0,69381,2715689,0,0,0.0
20140725,125247.0,125312.0,125249.0,125314.0,27218,2702734,0,0,0.0
20140728,125200.0,125203.0,125077.0,125126.0,1113900,2705162,0,0,0.0
20140729,125169.0,125359.0,125171.0,125360.0,46685,2732675,0,0,0.0
20140730,124903.0,124906.0,124562.0,124657.0,55174,2699332,0,0,0.0
20140731,124372.0,124609.0,124375.0,124610.0,96136,2724275,0,0,0.0
20140801,125278.0,125281.0,125219.0,125251.0,130969,2791580,0,0,0.0
20140804,125434.0,125437.0,125360.0,125376.0,32321,2776178,0,0,0.0
20140805,125184.0,125421.0,125157.0,125392.0,49187,2767600,0,0,0.0
20140806,125496.0,125499.0,125501.0,125501.0,42134,2764766,0,0,0.0
20140807,125434.0,125921.0,125438.0,125923.0,52641,2778836,0,0,0.0
20140808,126293.0,126296.0,125922.0,125970.0,118675,2769397,0,0,0.0
20140811,125949.0,125952.0,125922.0,125923.0,49229,2779284,0,0,0.0
20140812,125887.0,125890.0,125828.0,125829.0,34840,2781725,0,0,0.0
20140813,125965.0,126140.0,125969.0,126142.0,44084,2802886,0,0,0.0
20140814,126184.0,126406.0,126188.0,126298.0,44689,2795250,0,0,0.0
20140815,126809.0,126828.0,126641.0,126642.0,96186,2810844,0,0,0.0
20140818,126356.0,126359.0,126360.0,126361.0,69769,2786091,0,0,0.0
20140819,126294.0,126297.0,126219.0,126220.0,95196,2777538,0,0,0.0
20140820,125919.0,125922.0,125922.0,125923.0,71238,2729677,0,0,0.0
20140821,125966.0,126016.0,125969.0,126017.0,82817,2730635,201412,201412,0.0
20140822,125888.0,125891.0,125891.0,125892.0,122805,278622,0,0,-640.6
20140825,125888.0,125969.0,125891.0,125971.0,170373,617812,0,0,0.0
20140826,126076.0,126079.0,126079.0,126081.0,247879,1168273,0,0,0.0
20140827,126280.0,126283.0,126283.0,126285.0,178529,1933015,0,0,0.0
20140828,126500.0,126503.0,126487.0,126489.0,214939,2432089,0,0,0.0
20140829,126469.0,126534.0,126377.0,126426.0,60942,2479584,0,0,0.0
20140902,125966.0,125969.0,125874.0,125876.0,60942,2479584,0,0,0.0
20140903,125762.0,125875.0,125764.0,125876.0,115216,2567742,0,0,0.0
20140904,125574.0,125624.0,125576.0,125625.0,120049,2579330,0,0,0.0
20140905,125480.0,125702.0,125482.0,125704.0,74998,2627560,0,0,0.0
20140908,125590.0,125592.0,125592.0,125594.0,91275,2646636,0,0,0.0
20140909,125292.0,125294.0,125294.0,125296.0,66299,2697242,0,0,0.0
20140910,125119.0,125121.0,125121.0,125123.0,77942,2740907,0,0,0.0
20140911,125245.0,125247.0,125137.0,125139.0,74304,2751417,0,0,0.0
20140912,124805.0,124807.0,124619.0,124621.0,129072,2735195,0,0,0.0
20140915,124789.0,124791.0,124792.0,124794.0,46180,2694214,0,0,0.0
20140916,125056.0,125058.0,124855.0,124857.0,45899,2632489,0,0,0.0
20140917,124946.0,125058.0,124635.0,124684.0,108344,2619616,0,0,0.0
20140918,124396.0,124398.0,124368.0,124370.0,46915,2616480,0,0,0.0
20140919,124632.0,124634.0,124635.0,124637.0,40740,2614715,0,0,0.0
20140922,124915.0,124917.0,124918.0,124920.0,35429,2635694,0,0,0.0
20140923,125166.0,125168.0,125169.0,125171.0,81820,2632019,0,0,0.0
20140924,125182.0,125199.0,124918.0,124920.0,30408,2694582,0,0,0.0
20140925,125151.0,125387.0,125154.0,125391.0,51699,2757244,0,0,0.0
20140926,125073.0,125073.0,125075.0,125077.0,94942,2706145,0,0,0.0
20140929,125387.0,125450.0,125389.0,125407.0,90825,2726005,0,0,0.0
20140930,125293.0,125434.0,125263.0,125281.0,73893,2728652,0,0,0.0
20141001,126031.0,126156.0,126033.0,126160.0,81435,2758456,0,0,0.0
