Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,169962.5,170612.5,169812.5,170287.5,152701,243573,0,0,0.0
20140604,170325.0,170488.0,169950.0,169988.0,520130,244200,0,0,0.0
20140605,170000.0,170888.0,168775.0,170726.0,218820,246027,201409,201409,0.0
20140606,170775.0,170963.0,170262.0,170588.0,211890,40783,0,0,25.0
20140609,170588.0,170851.0,169775.0,169838.0,305700,71212,0,0,0.0
20140610,169913.0,170014.0,169163.0,169288.0,348340,126233,0,0,0.0
20140611,169313.0,169464.0,169013.0,169101.0,343370,204203,0,0,0.0
20140612,169151.0,169676.0,168926.0,169576.0,194040,251397,0,0,0.0
20140613,169413.0,169763.0,169038.0,169201.0,140360,270613,0,0,0.0
20140616,169276.0,169788.0,168938.0,169626.0,111900,276219,0,0,0.0
20140617,169701.0,169888.0,169238.0,169314.0,157610,278496,0,0,0.0
20140618,169364.0,170075.0,169300.0,169514.0,152180,276695,0,0,0.0
20140619,169864.0,170575.0,169837.0,170114.0,131520,280207,0,0,0.0
20140620,170114.0,170450.0,169562.0,169927.0,102010,279892,0,0,0.0
20140623,169939.0,170188.0,169687.0,170064.0,156770,280027,0,0,0.0
20140624,170064.0,170375.0,169812.0,170052.0,148960,283741,0,0,0.0
20140625,170076.0,170675.0,170024.0,170364.0,175710,282489,0,0,0.0
20140626,170388.0,170538.0,169712.0,170114.0,116800,284447,0,0,0.0
20140627,170176.0,170675.0,170137.0,170589.0,144089,283636,0,0,0.0
20140630,170588.0,171250.0,170524.0,171201.0,120260,286886,0,0,0.0
20140701,171188.0,171287.0,170961.0,171014.0,105920,282915,0,0,0.0
20140702,171013.0,171062.0,170511.0,170702.0,163450,281242,0,0,0.0
20140703,170738.0,170825.0,169961.0,170052.0,95182,281242,0,0,0.0
20140707,169963.0,170163.0,169711.0,170127.0,99947,283481,0,0,0.0
20140708,170088.0,170238.0,169873.0,170152.0,153840,282995,0,0,0.0
20140709,170175.0,170625.0,170048.0,170602.0,144721,285225,0,0,0.0
20140710,170537.0,170650.0,169873.0,170065.0,96002,285822,0,0,0.0
20140711,170112.0,170325.0,169910.0,170127.0,106540,285638,0,0,0.0
20140714,170112.0,170525.0,169985.0,170252.0,210130,284833,0,0,0.0
20140715,170262.0,170363.0,169523.0,169615.0,132570,299265,0,0,0.0
20140716,169612.0,169651.0,169011.0,169053.0,113690,304664,0,0,0.0
20140717,169075.0,169264.0,168961.0,169090.0,158890,308006,0,0,0.0
20140718,169087.0,169202.0,168636.0,169078.0,94953,316272,0,0,0.0
20140721,169112.0,169377.0,168911.0,169041.0,187790,318458,0,0,0.0
20140722,169062.0,169127.0,168236.0,168329.0,123710,328142,0,0,0.0
20140723,168325.0,168427.0,168174.0,168217.0,149780,330210,0,0,0.0
20140724,168263.0,168552.0,167962.0,168292.0,143080,332249,0,0,0.0
20140725,168288.0,168440.0,167750.0,167892.0,76355,342171,0,0,0.0
20140728,167901.0,168053.0,167825.0,167917.0,129650,345697,0,0,0.0
20140729,167988.0,168053.0,167538.0,167617.0,198500,342665,0,0,0.0
20140730,167613.0,167691.0,167088.0,167392.0,166520,346897,0,0,0.0
20140731,167426.0,167516.0,167138.0,167380.0,217570,346124,0,0,0.0
20140801,167351.0,168066.0,167225.0,167855.0,97678,348355,0,0,0.0
20140804,167851.0,167891.0,167612.0,167743.0,186390,353456,0,0,0.0
20140805,167776.0,167816.0,166975.0,167156.0,198660,359709,0,0,0.0
20140806,167151.0,167354.0,166663.0,167218.0,201520,356912,0,0,0.0
20140807,167288.0,167429.0,166713.0,166981.0,205580,362684,0,0,0.0
20140808,167013.0,167916.0,166788.0,167643.0,90222,353568,0,0,0.0
20140811,167588.0,167604.0,167250.0,167281.0,124100,355408,0,0,0.0
