Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,98887.5,99375.0,98675.0,99150.0,5895,27420,0,0,0.0
20140604,99200.0,99613.0,98638.0,99388.0,6136,27645,0,0,0.0
20140605,99500.0,100101.0,99376.0,99913.0,6410,27815,0,0,0.0
20140606,99863.0,100451.0,99764.0,100263.0,6531,27816,0,0,0.0
20140609,100538.0,101764.0,100539.0,101763.0,8186,27367,0,0,0.0
20140610,101826.0,102802.0,101189.0,102588.0,11607,26304,0,0,0.0
20140611,102401.0,102464.0,101227.0,101438.0,9143,26181,0,0,0.0
20140612,101588.0,102939.0,101590.0,102926.0,9133,25999,0,0,0.0
20140613,103251.0,104214.0,102640.0,104076.0,7200,25673,0,0,0.0
20140616,104101.0,104489.0,103715.0,104351.0,5815,25396,0,0,0.0
20140617,104389.0,105152.0,103390.0,103926.0,8499,25219,0,0,0.0
20140618,103514.0,103877.0,102427.0,102426.0,8224,25211,0,0,0.0
20140619,102689.0,103927.0,102665.0,103776.0,7714,25400,0,0,0.0
20140620,104002.0,104490.0,103103.0,103438.0,6655,25215,0,0,0.0
20140623,103689.0,104277.0,103553.0,103951.0,4450,25000,0,0,0.0
20140624,104277.0,105452.0,104278.0,105314.0,7758,24797,0,0,0.0
20140625,105302.0,106790.0,105203.0,106064.0,8617,24276,0,0,0.0
20140626,106590.0,107565.0,106403.0,107564.0,7932,23812,0,0,0.0
20140627,107703.0,107903.0,106703.0,107164.0,8424,23517,0,0,0.0
20140630,107816.0,108066.0,106078.0,106389.0,10953,23424,0,0,0.0
20140701,106816.0,107891.0,106816.0,107889.0,6942,23316,0,0,0.0
20140702,108054.0,109391.0,107691.0,108102.0,12509,23244,0,0,0.0
20140703,109104.0,109441.0,108291.0,108815.0,7087,22749,0,0,0.0
20140707,109254.0,109829.0,108791.0,109003.0,8471,22189,0,0,0.0
20140708,109179.0,109179.0,107941.0,107953.0,10146,21641,0,0,0.0
20140709,108404.0,109304.0,106453.0,106803.0,15440,21095,0,0,0.0
20140710,106866.0,107591.0,105303.0,105303.0,11405,20641,0,0,0.0
20140711,105141.0,105653.0,103828.0,105190.0,21847,19243,0,0,0.0
20140714,105616.0,106191.0,104603.0,105340.0,12525,18679,0,0,0.0
20140715,105578.0,106491.0,105366.0,105765.0,8623,18251,0,0,0.0
20140716,105753.0,105753.0,104391.0,104915.0,8468,17800,0,0,0.0
20140717,105215.0,106203.0,105166.0,105803.0,7955,17580,0,0,0.0
20140718,105490.0,106603.0,105229.0,105828.0,6664,17156,0,0,0.0
20140721,106253.0,106841.0,105617.0,106516.0,7736,16561,0,0,0.0
20140722,106578.0,108016.0,106567.0,108016.0,10594,15655,0,0,0.0
20140723,108416.0,109366.0,107280.0,108629.0,14180,14713,0,0,0.0
20140724,108779.0,109554.0,107468.0,108667.0,12389,13828,0,0,0.0
20140725,108504.0,109204.0,108393.0,109130.0,5610,13479,0,0,0.0
20140728,109729.0,110529.0,109418.0,110093.0,8055,13105,0,0,0.0
20140729,110504.0,110904.0,110006.0,110718.0,8264,12264,0,0,0.0
20140730,110829.0,111754.0,110831.0,111518.0,8446,11473,0,0,0.0
20140731,111642.0,111779.0,110218.0,110343.0,11587,11539,0,0,0.0
20140801,110417.0,110416.0,108980.0,110143.0,13581,10864,0,0,0.0
20140804,110354.0,111166.0,109443.0,110493.0,10717,10381,201409,201409,0.0
20140805,110854.0,111429.0,110156.0,110556.0,10171,11327,0,0,-187.5
20140806,110616.0,110903.0,109956.0,110556.0,8635,11608,0,0,0.0
20140807,110553.0,110853.0,109054.0,109053.0,9762,11325,0,0,0.0
20140808,108562.0,109050.0,107551.0,107550.0,6253,11174,0,0,0.0
20140811,106546.0,109050.0,106462.0,108902.0,18396,9993,0,0,0.0
20140812,108762.0,108875.0,107401.0,107512.0,11936,9611,0,0,0.0
20140813,107059.0,107397.0,106011.0,106961.0,15232,8954,0,0,0.0
20140814,106846.0,107497.0,106324.0,106711.0,11052,8686,0,0,0.0
20140815,106658.0,108073.0,106625.0,107738.0,6700,8461,0,0,0.0
20140818,107835.0,108524.0,107426.0,108226.0,6119,8581,0,0,0.0
20140819,108261.0,108950.0,106875.0,107312.0,10465,8421,0,0,0.0
20140820,106946.0,107047.0,105811.0,105809.0,11048,8096,0,0,0.0
20140821,105669.0,105933.0,104308.0,104895.0,13951,7817,0,0,0.0
20140822,104930.0,106008.0,104408.0,105634.0,9696,7637,0,0,0.0
20140825,105731.0,106822.0,105560.0,106824.0,10865,6941,0,0,0.0
20140826,106683.0,107648.0,106512.0,107287.0,7711,6787,0,0,0.0
20140827,107184.0,107485.0,106462.0,107425.0,9368,6687,0,0,0.0
20140828,107497.0,108825.0,106875.0,108765.0,11392,6119,0,0,0.0
