Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,46170.0,46620.0,45930.0,46290.0,173872,221216,0,0,0.0
20140604,46150.0,46530.0,45760.0,46400.0,167927,220074,0,0,0.0
20140605,46400.0,47230.0,45860.0,47010.0,303543,218190,0,0,0.0
20140606,47010.0,47360.0,46790.0,47100.0,276366,197493,0,0,0.0
20140609,47140.0,47430.0,46300.0,46450.0,326740,178355,0,0,0.0
20140610,46300.0,46360.0,45200.0,45300.0,378865,156109,0,0,0.0
20140611,45350.0,45730.0,45040.0,45080.0,289711,137592,0,0,0.0
20140612,45260.0,47690.0,45200.0,47620.0,533085,119211,0,0,0.0
20140613,47540.0,47930.0,47160.0,47390.0,293814,99179,0,0,0.0
20140616,47570.0,48860.0,46690.0,47070.0,248563,86119,0,0,0.0
20140617,47070.0,47390.0,46720.0,47090.0,177157,76591,201408,201408,0.0
20140618,47040.0,47670.0,46440.0,46580.0,196463,150480,0,0,170.0
20140619,46482.0,46992.0,45613.0,45863.0,366960,159262,0,0,0.0
20140620,45794.0,46165.0,45214.0,45355.0,220625,163624,0,0,0.0
20140623,45276.0,45776.0,44417.0,44518.0,240698,166414,0,0,0.0
20140624,44439.0,45607.0,44367.0,45395.0,235576,168431,0,0,0.0
20140625,45256.0,45896.0,45154.0,45525.0,179965,165608,0,0,0.0
20140626,45535.0,45916.0,43889.0,44250.0,267020,166254,0,0,0.0
20140627,44280.0,44501.0,43590.0,43931.0,163691,160190,0,0,0.0
20140630,44031.0,44770.0,43620.0,44449.0,194603,153404,0,0,0.0
20140701,44310.0,44720.0,43869.0,44389.0,136958,149017,0,0,0.0
20140702,44280.0,44431.0,43221.0,43413.0,203379,150469,0,0,0.0
20140703,43423.0,43953.0,43131.0,43901.0,192661,144267,0,0,0.0
20140707,43293.0,43863.0,41846.0,42098.0,248114,146472,0,0,0.0
20140708,42127.0,42229.0,41139.0,41889.0,299137,136672,0,0,0.0
20140709,41898.0,42149.0,41478.0,41550.0,212249,126707,0,0,0.0
20140710,41579.0,41780.0,40930.0,41052.0,287114,116748,0,0,0.0
20140711,41111.0,41441.0,40910.0,41311.0,185785,106112,0,0,0.0
20140714,41300.0,41580.0,40771.0,41321.0,238050,98765,0,0,0.0
20140715,41420.0,41431.0,40661.0,40823.0,212563,87361,0,0,0.0
20140716,40723.0,41311.0,40691.0,41042.0,151463,81093,0,0,0.0
20140717,40942.0,40952.0,39216.0,39398.0,416876,67772,201409,201409,0.0
20140718,39477.0,39607.0,39176.0,39348.0,163733,223504,0,0,60.0
20140721,38900.0,38901.0,38241.0,38423.0,295599,226089,0,0,0.0
20140722,38492.0,38603.0,37485.0,37657.0,260811,228837,0,0,0.0
20140723,37517.0,38056.0,37495.0,37567.0,187982,233475,0,0,0.0
20140724,37636.0,38723.0,37396.0,38303.0,276321,232353,0,0,0.0
20140725,38263.0,38484.0,37476.0,37676.0,170688,231742,0,0,0.0
20140728,37228.0,38375.0,37058.0,37457.0,200133,238457,0,0,0.0
20140729,37357.0,38116.0,37197.0,38044.0,190429,239454,0,0,0.0
20140730,38014.0,38106.0,37296.0,37666.0,163184,237230,0,0,0.0
20140731,37676.0,38703.0,37405.0,38213.0,289662,230013,0,0,0.0
20140801,38094.0,38574.0,37614.0,37785.0,204514,221829,0,0,0.0
20140804,37666.0,38335.0,37415.0,38143.0,150643,214156,0,0,0.0
20140805,38213.0,38952.0,38062.0,38770.0,172210,209451,0,0,0.0
20140806,38770.0,39300.0,38559.0,39128.0,190717,199677,0,0,0.0
20140807,39257.0,39608.0,38380.0,38561.0,367333,182692,0,0,0.0
20140808,38571.0,39548.0,38519.0,39417.0,285482,165041,0,0,0.0
20140811,39675.0,39916.0,39016.0,39447.0,307296,145884,0,0,0.0
20140812,39705.0,39996.0,39334.0,39537.0,289513,128967,0,0,0.0
20140813,39586.0,39658.0,37921.0,38114.0,416413,109469,0,0,0.0
20140814,37935.0,39270.0,37792.0,38860.0,352409,91686,0,0,0.0
20140815,38651.0,38862.0,37434.0,37567.0,247346,79112,201410,201410,0.0
20140818,37268.0,38205.0,37225.0,37905.0,224138,174876,0,0,180.0
20140819,37882.0,39017.0,37770.0,38697.0,249169,172049,0,0,0.0
20140820,38644.0,38789.0,37909.0,38222.0,231724,173077,0,0,0.0
20140821,38327.0,39492.0,37919.0,38915.0,311707,176182,0,0,0.0
20140822,38842.0,38928.0,38315.0,38450.0,165390,177700,0,0,0.0
20140825,38594.0,39463.0,38464.0,39401.0,218159,183119,0,0,0.0
20140826,39376.0,39820.0,38969.0,39104.0,228365,182711,0,0,0.0
20140827,39336.0,39929.0,38929.0,39639.0,289718,189104,0,0,0.0
20140828,39692.0,40612.0,39335.0,40045.0,284053,192435,0,0,0.0
20140829,40157.0,40454.0,39721.0,40253.0,177070,192400,0,0,0.0
20140902,40078.0,40385.0,38464.0,38520.0,177070,192400,0,0,0.0
20140903,38524.0,38791.0,37910.0,38094.0,246895,179693,0,0,0.0
20140904,38148.0,38415.0,37514.0,37817.0,252536,175161,0,0,0.0
20140905,37999.0,38108.0,37435.0,37560.0,168116,170598,0,0,0.0
20140908,37454.0,38603.0,37237.0,38382.0,232840,161637,0,0,0.0
20140909,38484.0,39772.0,38148.0,39451.0,429680,155169,0,0,0.0
