Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,23022.0,23070.0,22656.0,23010.0,94877,154236,0,0,0.0
20140604,23010.0,23598.0,22914.0,23550.0,115563,151377,0,0,0.0
20140605,23544.0,23556.0,23118.0,23214.0,99821,148809,0,0,0.0
20140606,23250.0,23670.0,23196.0,23406.0,88328,144261,0,0,0.0
20140609,23406.0,23700.0,23394.0,23568.0,111502,133452,0,0,0.0
20140610,23568.0,23604.0,23280.0,23364.0,107992,126982,0,0,0.0
20140611,23370.0,23430.0,22974.0,23052.0,107712,118987,0,0,0.0
20140612,23088.0,23358.0,23088.0,23148.0,150047,106506,0,0,0.0
20140613,23160.0,23880.0,23154.0,23814.0,114400,92115,0,0,0.0
20140616,23856.0,23880.0,23610.0,23700.0,83553,81586,0,0,0.0
20140617,23718.0,23844.0,23430.0,23808.0,101180,75129,0,0,0.0
20140618,23820.0,24174.0,23670.0,24078.0,112501,64664,0,0,0.0
20140619,24090.0,24420.0,23940.0,24366.0,113450,54532,201408,201408,0.0
20140620,24354.0,24408.0,24018.0,24084.0,91961,41893,0,0,54.0
20140623,24127.0,24594.0,24126.0,24413.0,96528,44516,0,0,0.0
20140624,24408.0,24612.0,24234.0,24587.0,112612,51046,0,0,0.0
20140625,24582.0,24696.0,24330.0,24401.0,77863,53590,0,0,0.0
20140626,24396.0,24540.0,24276.0,24323.0,95174,56834,0,0,0.0
20140627,24294.0,24384.0,23995.0,24024.0,75693,58137,0,0,0.0
20140630,24025.0,24097.0,23289.0,23318.0,137092,59146,0,0,0.0
20140701,23325.0,23468.0,23056.0,23330.0,130095,57348,0,0,0.0
20140702,23313.0,23420.0,23062.0,23091.0,82045,54231,0,0,0.0
20140703,23091.0,23216.0,22966.0,23151.0,72024,52106,0,0,0.0
20140707,23127.0,23126.0,22840.0,23007.0,73434,52960,0,0,0.0
20140708,23031.0,23102.0,22654.0,22678.0,68121,52311,0,0,0.0
20140709,22684.0,22743.0,22157.0,22235.0,83241,52069,0,0,0.0
20140710,22265.0,22462.0,22199.0,22439.0,91068,50398,0,0,0.0
20140711,22421.0,22486.0,21708.0,22014.0,102808,49323,0,0,0.0
20140714,21990.0,22115.0,21852.0,22080.0,65020,49421,0,0,0.0
20140715,22056.0,22109.0,21732.0,22092.0,89036,46398,0,0,0.0
20140716,22092.0,22259.0,22001.0,22050.0,82487,45671,0,0,0.0
20140717,22050.0,22139.0,21714.0,21775.0,109587,41811,0,0,0.0
20140718,21763.0,22091.0,21672.0,21895.0,72006,39798,0,0,0.0
20140721,21847.0,21852.0,21624.0,21638.0,75093,38667,201412,201412,0.0
20140722,21649.0,21774.0,21480.0,21494.0,77717,195031,0,0,78.0
20140723,21506.0,21720.0,21414.0,21685.0,80733,195264,0,0,0.0
20140724,21715.0,21923.0,21653.0,21685.0,83595,197736,0,0,0.0
20140725,21691.0,21726.0,21402.0,21625.0,97130,199326,0,0,0.0
20140728,21679.0,22024.0,21617.0,21941.0,86006,199212,0,0,0.0
20140729,22001.0,22286.0,21689.0,21792.0,86025,201438,0,0,0.0
20140730,21828.0,21886.0,21492.0,21708.0,89192,203843,0,0,0.0
20140731,21715.0,21904.0,21528.0,21714.0,76312,202131,0,0,0.0
20140801,21715.0,21761.0,21289.0,21302.0,76060,204864,0,0,0.0
20140804,21339.0,21743.0,21253.0,21714.0,77585,200292,0,0,0.0
20140805,21655.0,21707.0,21295.0,21398.0,57131,199053,0,0,0.0
20140806,21416.0,21689.0,21325.0,21595.0,70551,199380,0,0,0.0
20140807,21565.0,21629.0,21373.0,21506.0,62324,199936,0,0,0.0
20140808,21464.0,21510.0,21212.0,21399.0,69864,198451,0,0,0.0
20140811,21386.0,21444.0,20955.0,21005.0,91044,199313,0,0,0.0
20140812,20986.0,21450.0,20561.0,20868.0,110793,199956,0,0,0.0
20140813,20801.0,20943.0,20460.0,20474.0,80990,200216,0,0,0.0
20140814,20461.0,20478.0,20054.0,20200.0,116382,202948,0,0,0.0
20140815,20169.0,20305.0,19774.0,19812.0,103482,204994,0,0,0.0
20140818,19817.0,20001.0,19744.0,19884.0,67781,203925,0,0,0.0
20140819,19787.0,19953.0,19607.0,19693.0,65359,202950,0,0,0.0
20140820,19686.0,19983.0,19541.0,19818.0,86331,201524,0,0,0.0
20140821,19793.0,20108.0,19720.0,19752.0,100715,204509,0,0,0.0
20140822,19763.0,19923.0,19434.0,19448.0,120433,209444,0,0,0.0
20140825,19483.0,19762.0,19356.0,19663.0,83536,211075,0,0,0.0
20140826,19626.0,19804.0,19487.0,19788.0,88309,212451,0,0,0.0
20140827,19775.0,20007.0,19541.0,19573.0,100914,213701,0,0,0.0
20140828,19578.0,19715.0,19469.0,19561.0,67096,214776,0,0,0.0
20140829,19590.0,19649.0,19087.0,19173.0,78603,212446,0,0,0.0
20140902,19155.0,19446.0,19063.0,19161.0,78603,212446,0,0,0.0
20140903,19209.0,19315.0,18938.0,19060.0,73514,213082,0,0,0.0
20140904,19084.0,19285.0,19022.0,19215.0,77647,214034,0,0,0.0
20140905,19251.0,19416.0,19064.0,19376.0,69219,211547,0,0,0.0
20140908,19418.0,19565.0,18998.0,19173.0,63654,211436,0,0,0.0
20140909,19245.0,19243.0,18891.0,18922.0,67747,210118,0,0,0.0
20140910,18941.0,19100.0,18802.0,18988.0,60348,209132,0,0,0.0
20140911,19007.0,19100.0,18820.0,18916.0,84918,210491,0,0,0.0
20140912,18941.0,19643.0,18880.0,19548.0,97408,210987,0,0,0.0
20140915,19406.0,20096.0,19363.0,19966.0,118922,206615,0,0,0.0
20140916,20009.0,20180.0,19596.0,19686.0,87613,203675,0,0,0.0
20140917,19741.0,20061.0,19709.0,20014.0,63552,203691,0,0,0.0
20140918,20057.0,20133.0,19572.0,19608.0,63975,202892,0,0,0.0
20140919,19675.0,19709.0,19399.0,19435.0,69685,205256,0,0,0.0
20140922,19413.0,19435.0,18999.0,19161.0,97819,208043,0,0,0.0
20140923,19145.0,19477.0,19059.0,19280.0,90390,213742,0,0,0.0
20140924,19288.0,19644.0,19250.0,19519.0,77032,211495,0,0,0.0
20140925,19676.0,19793.0,19399.0,19507.0,126544,211109,0,0,0.0
20140926,19527.0,19614.0,19029.0,19083.0,98781,211736,0,0,0.0
20140929,19091.0,19686.0,18940.0,19656.0,108759,210687,0,0,0.0
20140930,19688.0,19698.0,19232.0,19310.0,85689,207490,0,0,0.0
20141001,19390.0,19746.0,19274.0,19567.0,78108,208962,0,0,0.0
20141002,19647.0,19716.0,19292.0,19567.0,73245,206903,0,0,0.0
20141003,19504.0,19704.0,19328.0,19340.0,64531,203443,0,0,0.0
20141006,19379.0,20163.0,19340.0,19954.0,82126,206479,0,0,0.0
20141007,20017.0,20026.0,19710.0,19745.0,115101,194825,0,0,0.0
20141008,19802.0,19847.0,19579.0,19697.0,94276,193400,0,0,0.0
20141009,19689.0,19954.0,19627.0,19691.0,85975,189119,0,0,0.0
20141010,19695.0,19721.0,19180.0,19351.0,161175,182051,0,0,0.0
20141013,19379.0,19799.0,19234.0,19709.0,84101,180510,0,0,0.0
20141014,19713.0,19865.0,19407.0,19608.0,75905,179644,0,0,0.0
20141015,19582.0,19608.0,19031.0,19077.0,104419,174385,0,0,0.0
20141016,19135.0,19381.0,18959.0,19304.0,94441,173102,0,0,0.0
20141017,19338.0,19417.0,19090.0,19101.0,64452,170297,0,0,0.0
20141020,19141.0,19143.0,18857.0,18910.0,65732,171389,0,0,0.0
20141021,18914.0,19048.0,18851.0,18946.0,63248,171668,0,0,0.0
20141022,18980.0,19352.0,18905.0,19173.0,104618,169907,0,0,0.0
20141023,19171.0,19573.0,19054.0,19489.0,100605,166113,0,0,0.0
20141024,19457.0,19561.0,19138.0,19322.0,78287,164025,0,0,0.0
20141027,19272.0,19364.0,19060.0,19227.0,88930,164562,0,0,0.0
20141028,19230.0,19650.0,19185.0,19561.0,121278,158748,0,0,0.0
20141029,19594.0,20461.0,19519.0,20390.0,167077,157989,0,0,0.0
20141030,20441.0,20634.0,20163.0,20468.0,121750,153405,0,0,0.0
20141031,20465.0,20849.0,20288.0,20760.0,110433,150999,0,0,0.0
20141103,20763.0,20765.0,20288.0,20301.0,76237,150650,0,0,0.0
20141104,20327.0,20324.0,19715.0,19728.0,108047,149474,0,0,0.0
20141105,19754.0,19823.0,19280.0,19519.0,116189,145543,0,0,0.0
20141106,19497.0,19656.0,19387.0,19406.0,120663,139231,0,0,0.0
20141107,19402.0,19584.0,19250.0,19328.0,104171,133469,0,0,0.0
20141110,19348.0,19644.0,19119.0,19304.0,142588,126294,0,0,0.0
20141111,19312.0,19722.0,19274.0,19608.0,110074,120742,0,0,0.0
20141112,19658.0,19925.0,19202.0,19220.0,178790,111770,0,0,0.0
20141113,19270.0,19424.0,19077.0,19131.0,141811,105645,0,0,0.0
20141114,19151.0,19311.0,19029.0,19209.0,110506,105929,0,0,0.0
20141117,19211.0,19478.0,19107.0,19358.0,139625,92117,0,0,0.0
20141118,19342.0,19645.0,19149.0,19477.0,109974,83135,0,0,0.0
