Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20140603,74560.0,74715.0,74280.0,74615.0,184624,356791,0,0,0.0
20140604,74655.0,74985.0,74280.0,74865.0,190386,356936,0,0,0.0
20140605,74870.0,75640.0,74680.0,75525.0,287841,354530,201409,201409,0.0
20140606,75550.0,75980.0,75460.0,75965.0,202481,14635,0,0,-150.0
20140609,75976.0,76065.0,75675.0,75880.0,152625,16160,0,0,0.0
20140610,75856.0,76070.0,75700.0,76020.0,164222,20157,0,0,0.0
20140611,76061.0,76105.0,75610.0,75980.0,227531,34777,0,0,0.0
20140612,75996.0,76140.0,75044.0,75439.0,408629,88478,0,0,0.0
20140613,75480.0,75729.0,75214.0,75529.0,406002,164459,0,0,0.0
20140616,75490.0,75819.0,75154.0,75599.0,377135,229068,0,0,0.0
20140617,75605.0,75869.0,75410.0,75594.0,375265,294747,0,0,0.0
20140618,75615.0,76155.0,75250.0,76065.0,355751,335114,0,0,0.0
20140619,76046.0,76215.0,75636.0,75930.0,259206,338706,0,0,0.0
20140620,75871.0,76140.0,75846.0,76015.0,158979,339003,0,0,0.0
20140623,75996.0,76295.0,75856.0,76040.0,161663,339092,0,0,0.0
20140624,75991.0,76711.0,75776.0,76040.0,281755,342540,0,0,0.0
20140625,75996.0,76621.0,75811.0,76446.0,249998,349991,0,0,0.0
20140626,76407.0,76591.0,75931.0,76501.0,239793,345887,0,0,0.0
20140627,76492.0,76907.0,76312.0,76782.0,183185,351743,0,0,0.0
20140630,76783.0,77178.0,76708.0,76962.0,155090,350062,0,0,0.0
20140701,77094.0,78045.0,77049.0,77849.0,195886,358590,0,0,0.0
20140702,77866.0,78085.0,77816.0,77949.0,150420,357758,0,0,0.0
20140703,77966.0,78516.0,77921.0,78470.0,121790,359296,0,0,0.0
20140707,78412.0,78491.0,78076.0,78240.0,175910,358826,0,0,0.0
20140708,78257.0,78291.0,76979.0,77418.0,331832,360486,0,0,0.0
20140709,77425.0,77970.0,77285.0,77864.0,245017,367977,0,0,0.0
20140710,77886.0,77945.0,76784.0,77629.0,317799,374883,0,0,0.0
20140711,77641.0,78135.0,77591.0,78105.0,201050,372835,0,0,0.0
20140714,78117.0,78771.0,78112.0,78541.0,164013,361774,0,0,0.0
20140715,78608.0,78826.0,77756.0,78406.0,332567,357732,0,0,0.0
20140716,78488.0,78976.0,78417.0,78606.0,215449,359831,0,0,0.0
20140717,78538.0,78705.0,77340.0,77674.0,380742,360880,0,0,0.0
20140718,77566.0,78870.0,77235.0,78761.0,292724,370708,0,0,0.0
20140721,78748.0,78840.0,78352.0,78671.0,220104,362961,0,0,0.0
20140722,78648.0,79346.0,78633.0,79167.0,199174,362396,0,0,0.0
20140723,79054.0,79822.0,79044.0,79668.0,209819,366165,0,0,0.0
20140724,79720.0,79982.0,79430.0,79593.0,210044,364520,0,0,0.0
20140725,79414.0,79466.0,78909.0,79267.0,210708,363764,0,0,0.0
20140728,79239.0,79561.0,78739.0,79357.0,219740,367655,0,0,0.0
20140729,79329.0,79706.0,79130.0,79202.0,220274,372950,0,0,0.0
20140730,79304.0,79816.0,79225.0,79528.0,275643,375817,0,0,0.0
20140731,79534.0,79561.0,77792.0,77850.0,424182,368623,0,0,0.0
20140801,77966.0,78178.0,77106.0,77620.0,463197,369442,0,0,0.0
20140804,77615.0,78469.0,77502.0,78091.0,251396,361149,0,0,0.0
20140805,78051.0,78158.0,77191.0,77590.0,357097,360466,0,0,0.0
20140806,77645.0,77978.0,76996.0,77530.0,293041,362448,0,0,0.0
20140807,77540.0,78003.0,76971.0,77290.0,330335,355587,0,0,0.0
