Date,Open,High,Low,Close,Volume
2017.01.18 04:15,1.06948,1.06954,1.06873,1.06875,1134
2017.01.18 04:30,1.06878,1.06938,1.06877,1.06923,1032
2017.01.18 04:45,1.06924,1.06956,1.06899,1.06927,1125
2017.01.18 05:00,1.06926,1.06954,1.06919,1.06932,914
2017.01.18 05:15,1.06933,1.06976,1.06933,1.06961,1184
2017.01.18 05:30,1.06964,1.06996,1.06951,1.06993,852
2017.01.18 05:45,1.06991,1.06991,1.06932,1.06968,1141
2017.01.18 06:00,1.06969,1.06984,1.06953,1.06961,1124
2017.01.18 06:15,1.06963,1.06972,1.06922,1.06938,970
2017.01.18 06:30,1.06936,1.06966,1.06927,1.06965,790
2017.01.18 06:45,1.06969,1.06995,1.06953,1.06970,945
2017.01.18 07:00,1.06972,1.06992,1.06911,1.06928,1029
2017.01.18 07:15,1.06931,1.06938,1.06855,1.06867,1399
2017.01.18 07:30,1.06867,1.06882,1.06821,1.06829,1364
2017.01.18 07:45,1.06827,1.06858,1.06804,1.06842,1278
2017.01.18 08:00,1.06842,1.06869,1.06808,1.06842,1458
2017.01.18 08:15,1.06840,1.06885,1.06818,1.06847,1016
2017.01.18 08:30,1.06847,1.06912,1.06831,1.06907,1078
2017.01.18 08:45,1.06908,1.06910,1.06774,1.06796,1090
2017.01.18 09:00,1.06791,1.06817,1.06766,1.06805,1341
2017.01.18 09:15,1.06808,1.06849,1.06764,1.06791,1727
2017.01.18 09:30,1.06792,1.06814,1.06751,1.06805,1847
2017.01.18 09:45,1.06808,1.06850,1.06768,1.06775,1566
2017.01.18 10:00,1.06771,1.06949,1.06755,1.06939,2741
2017.01.18 10:15,1.06940,1.07041,1.06939,1.06965,2533
2017.01.18 10:30,1.06969,1.06985,1.06894,1.06904,1808
2017.01.18 10:45,1.06904,1.06953,1.06875,1.06906,1963
2017.01.18 11:00,1.06909,1.06951,1.06855,1.06886,1962
2017.01.18 11:15,1.06889,1.06934,1.06883,1.06895,1479
2017.01.18 11:30,1.06900,1.06900,1.06840,1.06841,1742
2017.01.18 11:45,1.06840,1.06957,1.06840,1.06945,1609
2017.01.18 12:00,1.06951,1.06960,1.06893,1.06906,2143
2017.01.18 12:15,1.06901,1.06910,1.06837,1.06841,1674
2017.01.18 12:30,1.06837,1.06855,1.06796,1.06818,1873
2017.01.18 12:45,1.06814,1.06855,1.06788,1.06850,1710
2017.01.18 13:00,1.06851,1.06874,1.06782,1.06839,1435
2017.01.18 13:15,1.06839,1.06858,1.06822,1.06836,1182
2017.01.18 13:30,1.06838,1.06880,1.06810,1.06871,1469
2017.01.18 13:45,1.06865,1.06879,1.06834,1.06862,1338
2017.01.18 14:00,1.06864,1.06881,1.06801,1.06815,1586
2017.01.18 14:15,1.06819,1.06874,1.06807,1.06854,1239
2017.01.18 14:30,1.06850,1.06862,1.06795,1.06798,1569
2017.01.18 14:45,1.06799,1.06804,1.06641,1.06646,1813
2017.01.18 15:00,1.06650,1.06679,1.06574,1.06636,2485
2017.01.18 15:15,1.06631,1.06684,1.06589,1.06622,2391
2017.01.18 15:30,1.06623,1.06730,1.06545,1.06661,4222
2017.01.18 15:45,1.06659,1.06715,1.06622,1.06674,2381
2017.01.18 16:00,1.06680,1.06702,1.06642,1.06656,1962
2017.01.18 16:15,1.06656,1.06767,1.06639,1.06765,2263
2017.01.18 16:30,1.06761,1.06854,1.06738,1.06814,3499
2017.01.18 16:45,1.06810,1.06889,1.06789,1.06833,2575
2017.01.18 17:00,1.06832,1.06908,1.06798,1.06874,3075
2017.01.18 17:15,1.06875,1.06950,1.06844,1.06929,2563
2017.01.18 17:30,1.06928,1.07025,1.06889,1.07005,2600
2017.01.18 17:45,1.07009,1.07015,1.06902,1.06943,2560
2017.01.18 18:00,1.06942,1.06957,1.06853,1.06940,2184
2017.01.18 18:15,1.06935,1.06944,1.06843,1.06853,2306
2017.01.18 18:30,1.06849,1.06862,1.06804,1.06812,1890
2017.01.18 18:45,1.06812,1.06850,1.06758,1.06822,1923
2017.01.18 19:00,1.06815,1.06818,1.06745,1.06782,1551
2017.01.18 19:15,1.06787,1.06838,1.06767,1.06834,1390
2017.01.18 19:30,1.06831,1.06916,1.06828,1.06875,1468
2017.01.18 19:45,1.06875,1.06888,1.06803,1.06821,1318
2017.01.18 20:00,1.06822,1.06831,1.06713,1.06730,1412
2017.01.18 20:15,1.06729,1.06783,1.06719,1.06755,842
2017.01.18 20:30,1.06748,1.06753,1.06651,1.06678,1780
2017.01.18 20:45,1.06682,1.06734,1.06627,1.06657,1464
2017.01.18 21:00,1.06662,1.06714,1.06629,1.06689,1162
2017.01.18 21:15,1.06691,1.06709,1.06633,1.06652,1184
2017.01.18 21:30,1.06650,1.06679,1.06596,1.06603,818
2017.01.18 21:45,1.06605,1.06711,1.06596,1.06705,1048
2017.01.18 22:00,1.06706,1.06714,1.06389,1.06482,3612
2017.01.18 22:15,1.06480,1.06559,1.06292,1.06351,4177
2017.01.18 22:30,1.06351,1.06426,1.06314,1.06336,3125
2017.01.18 22:45,1.06333,1.06393,1.06301,1.06374,2039
2017.01.18 23:00,1.06373,1.06376,1.06330,1.06348,1118
2017.01.18 23:15,1.06348,1.06379,1.06311,1.06363,916
2017.01.18 23:30,1.06364,1.06364,1.06292,1.06299,669
2017.01.18 23:45,1.06299,1.06315,1.06276,1.06289,578
2017.01.19 00:00,1.06285,1.06315,1.06269,1.06297,197
2017.01.19 00:15,1.06295,1.06319,1.06285,1.06292,352
2017.01.19 00:30,1.06292,1.06345,1.06290,1.06319,410
2017.01.19 00:45,1.06319,1.06342,1.06293,1.06330,393
2017.01.19 01:00,1.06335,1.06347,1.06315,1.06323,804
2017.01.19 01:15,1.06322,1.06326,1.06264,1.06286,995
2017.01.19 01:30,1.06286,1.06328,1.06271,1.06307,661
2017.01.19 01:45,1.06304,1.06309,1.06233,1.06272,1135
2017.01.19 02:00,1.06271,1.06318,1.06257,1.06305,1567
2017.01.19 02:15,1.06306,1.06336,1.06295,1.06316,1156
2017.01.19 02:30,1.06319,1.06337,1.06224,1.06263,1311
2017.01.19 02:45,1.06262,1.06276,1.06213,1.06248,1270
2017.01.19 03:00,1.06250,1.06323,1.06235,1.06258,1346
2017.01.19 03:15,1.06259,1.06300,1.06257,1.06286,1228
2017.01.19 03:30,1.06284,1.06298,1.06233,1.06287,1172
2017.01.19 03:45,1.06288,1.06299,1.06223,1.06273,1989
2017.01.19 04:00,1.06273,1.06332,1.06262,1.06324,1774
2017.01.19 04:15,1.06326,1.06412,1.06297,1.06376,1674
2017.01.19 04:30,1.06375,1.06402,1.06342,1.06347,1068
2017.01.19 04:45,1.06348,1.06399,1.06329,1.06368,1198
2017.01.19 05:00,1.06366,1.06404,1.06339,1.06399,1209
2017.01.19 05:15,1.06400,1.06431,1.06390,1.06411,1060
2017.01.19 05:30,1.06414,1.06446,1.06404,1.06411,1346
2017.01.19 05:45,1.06416,1.06435,1.06378,1.06380,1013
2017.01.19 06:00,1.06378,1.06423,1.06366,1.06418,962
2017.01.19 06:15,1.06419,1.06422,1.06374,1.06374,595
