Date,Open,High,Low,Close,Volume,Adj Close,Date,instrument_id,frequency
1995-01-02,3065.5,3065.5,3065.5,3065.5,0,3065.5,1995-01-02,3,3600
1995-01-03,3062.600098,3066.5,3050.600098,3065.699951,0,3065.699951,1995-01-03,3,3600
1995-01-04,3063.899902,3072.100098,3051.5,3051.600098,0,3051.600098,1995-01-04,3,3600
1995-01-05,3049.5,3049.5,3028.199951,3032.300049,0,3032.300049,1995-01-05,3,3600
1995-01-06,3027.0,3067.899902,3019.899902,3065.0,0,3065.0,1995-01-06,3,3600
1995-01-09,3064.899902,3069.600098,3054.0,3055.800049,0,3055.800049,1995-01-09,3,3600
1995-01-10,3048.899902,3060.5,3038.399902,3060.399902,0,3060.399902,1995-01-10,3,3600
1995-01-11,3050.600098,3075.0,3042.399902,3049.399902,0,3049.399902,1995-01-11,3,3600
1995-01-12,3051.399902,3060.0,3032.399902,3033.199951,0,3033.199951,1995-01-12,3,3600
1995-01-13,3023.0,3048.5,3016.100098,3048.300049,0,3048.300049,1995-01-13,3,3600
1995-01-16,3068.5,3076.699951,3060.899902,3076.699951,0,3076.699951,1995-01-16,3,3600
1995-01-17,3081.5,3084.399902,3054.0,3054.399902,0,3054.399902,1995-01-17,3,3600
1995-01-18,3052.5,3061.0,3044.199951,3054.899902,0,3054.899902,1995-01-18,3,3600
1995-01-19,3051.399902,3051.399902,3027.199951,3028.600098,0,3028.600098,1995-01-19,3,3600
1995-01-20,3003.300049,3013.800049,2989.0,2995.0,0,2995.0,1995-01-20,3,3600
1995-01-23,2968.800049,2992.0,2949.399902,2954.199951,0,2954.199951,1995-01-23,3,3600
1995-01-24,2971.100098,2973.399902,2964.600098,2969.0,0,2969.0,1995-01-24,3,3600
1995-01-25,2971.0,2986.5,2964.399902,2982.199951,0,2982.199951,1995-01-25,3,3600
1995-01-26,2989.199951,3010.199951,2989.199951,3007.300049,0,3007.300049,1995-01-26,3,3600
1995-01-27,3006.800049,3022.699951,3006.399902,3022.199951,0,3022.199951,1995-01-27,3,3600
1995-01-30,3021.300049,3021.300049,2995.100098,2995.899902,0,2995.899902,1995-01-30,3,3600
1995-01-31,2984.199951,2992.699951,2983.399902,2991.600098,0,2991.600098,1995-01-31,3,3600
1995-02-01,3001.800049,3024.0,3001.800049,3017.300049,0,3017.300049,1995-02-01,3,3600
1995-02-02,3018.199951,3039.300049,3013.5,3034.699951,0,3034.699951,1995-02-02,3,3600
1995-02-03,3045.399902,3059.699951,3033.800049,3059.699951,0,3059.699951,1995-02-03,3,3600
1995-02-06,3075.0,3075.0,3061.600098,3062.0,0,3062.0,1995-02-06,3,3600
1995-02-07,3064.699951,3086.399902,3064.699951,3072.699951,0,3072.699951,1995-02-07,3,3600
1995-02-08,3066.199951,3072.5,3060.699951,3072.5,0,3072.5,1995-02-08,3,3600
1995-02-09,3072.699951,3102.699951,3066.899902,3099.0,0,3099.0,1995-02-09,3,3600
1995-02-10,3099.0,3114.600098,3099.0,3109.899902,0,3109.899902,1995-02-10,3,3600
1995-02-13,3105.100098,3108.300049,3080.0,3081.100098,0,3081.100098,1995-02-13,3,3600
1995-02-14,3079.0,3087.300049,3071.199951,3071.300049,0,3071.300049,1995-02-14,3,3600
1995-02-15,3071.5,3074.899902,3060.5,3074.899902,0,3074.899902,1995-02-15,3,3600
1995-02-16,3083.100098,3083.899902,3046.899902,3051.100098,0,3051.100098,1995-02-16,3,3600
1995-02-17,3053.5,3054.899902,3041.0,3044.199951,0,3044.199951,1995-02-17,3,3600
