19860501,96.47187659,96.49322937,96.36511267,96.38646545,    1451,    7646,198606,3.0000
19860502,96.27970153,96.34375988,96.24767236,96.27970153,    2380,    7559,198606,3.0000
19860506,96.36511267,96.42917102,96.26902514,96.27970153,    2273,    7718,198606,3.0000
19860507,96.27970153,96.27970153,96.18361401,96.18361401,    1848,    7914,198606,3.0000
19860508,96.21564318,96.26902514,96.14090844,96.22631957,    3154,    7399,198606,3.0000
19860509,96.15158483,96.17293761,96.05549730,96.08752648,    4794,    6396,198606,3.0000
19860512,96.08752648,96.17293761,96.05549730,96.09820287,    3742,    6526,198606,3.0000
19860513,96.05549730,96.21564318,96.05549730,96.21564318,    2543,    6199,198606,3.0000
19860514,96.26902514,96.29037792,96.22631957,96.26902514,    1932,    6183,198606,3.0000
19860515,96.23699597,96.23699597,96.15158483,96.17293761,    1645,    6101,198606,3.0000
19860516,96.10887926,96.17293761,96.05549730,96.07685009,    2294,    5370,198606,3.0000
19860519,96.03414452,96.06617370,95.93805699,95.95940978,    1676,    5526,198606,3.0000
19860520,95.92764566,95.95940978,95.81117721,95.95940978,    2433,    6097,198609,3.0000
19860521,95.99117390,96.09705430,95.99117390,96.06529018,    1087,    6329,198609,3.0000
19860522,96.08646626,96.12881842,96.02293802,96.03352606,    1198,    6344,198609,3.0000
19860523,96.24528687,96.24528687,96.07587822,96.16058254,    2641,    5879,198609,3.0000
19860527,96.18175863,96.23469883,96.17117059,96.23469883,     919,    5811,198609,3.0000
19860528,96.28763903,96.31940315,96.23469883,96.24528687,    1303,    5771,198609,3.0000
19860529,96.28763903,96.29822707,96.10764234,96.10764234,    1232,    5873,198609,3.0000
19860530,96.08646626,96.08646626,96.03352606,96.08646626,    1320,    5580,198609,3.0000
19860602,96.03352606,96.19234667,96.03352606,96.14999450,     681,    5673,198609,3.0000
19860603,96.17117059,96.27705099,96.11823038,96.24528687,    1791,    6008,198609,3.0000
19860604,96.26646295,96.36175531,96.21352275,96.24528687,    3369,    6476,198609,3.0000
19860605,96.25587491,96.30881511,96.20293471,96.30881511,    2391,    6910,198609,3.0000
19860606,96.35116727,96.43587159,96.35116727,96.42528355,    3105,    7221,198609,3.0000
