19930604,728.94405606,732.60515494,726.05371484,729.32943489,   31296,   89628,199308,3.2000
19930607,723.35606304,726.05371484,719.88765357,723.93413128,   22788,   90669,199308,3.3300
19930608,724.89757835,728.94405606,723.54875245,723.74144187,   23832,   90630,199308,3.3300
19930609,717.38269118,721.62185830,716.22655469,718.73151708,   25161,   92312,199308,3.1900
19930610,718.73151708,720.27303240,712.95083464,714.87772879,   27648,   87245,199308,3.0700
19930611,716.03386527,719.69496416,702.35291683,708.13359927,   43335,   86738,199308,2.9400
19930614,709.09704634,709.09704634,696.95761321,706.39939454,   41394,   85150,199308,3.0000
19930615,705.62863688,715.45579703,702.73829566,714.49234996,   30676,   84177,199308,3.0600
19930616,715.64848645,716.41924410,710.44587225,715.84117586,   30480,   86211,199308,3.0800
19930617,715.45579703,720.46572181,712.37276639,717.19000176,   26655,   84083,199308,3.0900
19930618,716.22655469,720.65841123,712.95083464,717.76807001,   26695,   86107,199308,3.1100
19930621,714.29966054,718.15344884,712.95083464,715.07041820,   16248,   84277,199308,3.0400
19930622,712.56545581,714.10697113,709.09704634,712.37276639,   21313,   84617,199308,3.1200
19930623,709.48242517,724.31951011,708.13359927,723.54875245,   43831,   89993,199308,3.2100
19930624,725.09026777,725.86102543,720.85110064,724.70488894,   35863,   90188,199308,3.2900
19930625,725.09026777,730.29288197,724.12682069,728.55867723,   35736,   91799,199308,3.2600
19930628,730.67826080,731.06363963,722.58530538,724.70488894,   31309,   89345,199308,3.2700
19930629,724.70488894,731.83439729,723.35606304,731.25632904,   35271,   88191,199308,3.2600
19930630,732.21977612,734.14667026,729.13674548,730.67826080,   31232,   89412,199308,3.2100
19930701,730.10019255,749.75451286,728.55867723,748.02030813,   67217,  103426,199308,3.3700
19930702,751.48871759,758.42553652,743.78114100,745.12996690,   53087,  106509,199308,3.4800
19930706,757.84746828,760.15974126,753.60830115,757.46208945,   36380,  107581,199308,3.7300
19930707,766.71118136,767.09656019,758.81091535,766.51849194,   57378,  107130,199308,3.7800
19930708,762.47201423,764.97697663,759.19629418,762.27932482,   31464,  108189,199308,3.6800
19930709,755.72788472,760.54512009,753.03023291,755.92057413,   41105,  103630,199308,3.6800
19930712,759.58167301,762.08663540,758.23284711,760.93049892,   18842,  105760,199308,3.6000
19930713,755.14981647,762.08663540,751.87409642,760.15974126,   32980,  107165,199308,3.5800
19930714,764.20621897,764.59159780,748.59837637,754.18636940,   52646,  103767,199308,3.6500
19930715,754.57174823,762.66470365,754.37905881,759.00360477,   41126,  101369,199308,3.6400
19930716,760.54512009,760.93049892,754.37905881,757.07671062,   30287,   97800,199308,3.6700
19930719,758.23284711,764.01352955,755.53519530,756.11326355,   34540,   97175,199308,3.6500
19930720,755.92057413,758.81091535,753.60830115,755.72788472,   31854,   92376,199308,3.7900
19930721,757.46208945,758.23284711,749.94720227,750.52527052,   43073,   79930,199308,3.8000
19930722,747.82761871,754.37905881,746.86417164,753.99367998,   41200,   76106,199308,3.7600
19930723,755.72788472,757.26940003,748.59837637,751.48871759,   37418,   67480,199308,3.7800
19930726,752.64485408,759.96705184,751.87409642,757.46208945,   37621,   59764,199308,3.6200
19930727,757.61191570,758.94573949,753.41989806,753.80099057,   20183,   91625,199312,3.7600
19930728,754.75372185,762.18502585,754.56317559,757.99300821,   41447,  108516,199312,3.6900
19930729,759.70792452,767.90141355,755.51590688,766.37704350,   47919,  123080,199312,3.6500
19930730,776.47599509,784.47893786,772.66506996,783.71675283,   55584,  131566,199312,3.8000
19930802,782.00183653,788.86150176,774.76107878,781.62074401,   50876,  136642,199312,3.8800
19930803,778.95309642,779.90582770,774.95162504,776.66654134,   25446,  137652,199312,3.7300
19930804,770.75960739,777.42872637,768.09195980,768.47305232,   38227,  141176,199312,3.6200
19930805,763.13775714,763.70939591,714.54846174,725.40959836,  117012,  129365,199312,3.3500
19930806,730.17325477,730.74489354,713.59573046,723.88522830,   60023,  119611,199312,3.1800
19930809,733.22199487,737.79510503,730.74489354,737.03292000,   26135,  114703,199312,3.2800
19930810,732.65035610,733.60308738,726.17178338,732.45980985,   29092,  112339,199312,3.3000
19930811,733.22199487,735.12745744,718.35938687,721.59867323,   46755,  112010,199312,3.2800
19930812,722.36085825,725.60014461,702.16295507,706.35497271,   80670,  109281,199312,3.1300
19930813,710.16589784,710.73753661,703.68732512,709.97535158,   26855,  108170,199312,3.0600
19930816,716.07283179,719.31211815,714.73900799,717.21610933,   19746,  107316,199312,3.0800
19930817,713.97682297,715.88228553,712.07136040,714.35791548,   14402,  106846,199312,3.0900
19930818,714.35791548,719.69321066,713.97682297,719.31211815,   16079,  107883,199312,3.1900
19930819,717.02556307,718.54993312,712.45245292,713.40518420,   17531,  106782,199312,3.0700
19930820,712.83354543,718.54993312,712.07136040,717.21610933,   19530,  106505,199312,3.1600
19930823,715.12010051,718.93102564,713.78627671,715.50119302,   14887,  105881,199312,3.1800
19930824,715.31064676,718.35938687,714.16736922,714.35791548,   15168,  107074,199312,3.0900
19930825,714.16736922,716.64447056,711.11862912,715.50119302,   22860,  107002,199312,3.2300
19930826,712.26190666,713.78627671,699.30476122,706.54551897,   40556,  108915,199312,2.9200
19930827,708.83207404,710.73753661,706.54551897,709.02262030,   15705,  110102,199312,2.8400
19930830,709.59425907,715.50119302,709.21316656,711.30917538,   15820,  110725,199312,2.8300
19930831,711.49972163,716.26337805,711.30917538,715.88228553,   24433,  109920,199312,2.8400
19930901,713.40518420,714.54846174,706.92661148,709.97535158,   26927,  110193,199312,2.9200
19930902,708.06988902,709.59425907,693.58837353,697.97093743,   49488,  111155,199312,2.8400
19930903,698.54257619,701.01967753,695.49383609,699.49530748,   21327,  111825,199312,2.7700
19930907,696.82765989,697.39929866,670.72282275,671.67555403,   58559,  111243,199312,2.7200
19930908,673.96210911,675.86757168,671.29446152,673.77156285,   30668,  110244,199312,2.7600
19930909,675.29593291,681.20286686,675.10538665,679.29740429,   25520,  108470,199312,2.7700
19930910,681.58395937,682.53669065,666.91189762,671.48500778,   48278,  108681,199312,2.5500
19930913,663.48206501,666.14971260,653.57365967,657.00349229,   40491,  107101,199312,2.4900
19930914,657.19403854,663.10097249,656.24130726,661.00496367,   30093,  106478,199312,2.5400
19930915,662.71987998,668.81736019,660.81441741,666.14971260,   31900,  103525,199312,2.7100
19930916,672.81883157,678.34467301,670.72282275,675.86757168,   26973,   97765,199312,2.8700
19930917,678.15412675,681.20286686,671.29446152,672.24719280,   24314,   96346,199312,2.8300
19930920,678.34467301,679.86904306,675.86757168,677.39194173,   14761,   93676,199312,2.8100
