trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-2.25499999999,20170216 11:35:00 EST,20170216 11:35:00 EST,20170216 11:35:00 EST,1.06376,,5m_EURUSD,long,,20170216 11:30:00 EST,closed,20170216 11:30:00 EST,1.06374,,,100000.0,100000.0,,5m_EURUSD,,2.00000000001,-100000.0,USD,99997.745,4.255,2000002.0,99997.745,100002.0,100002.0,,
2.0,-8.25368,20170216 11:45:00 EST,20170216 11:45:00 EST,20170216 11:45:00 EST,1.0634,,5m_EURUSD,long,,20170216 11:40:00 EST,closed,20170216 11:40:00 EST,1.06344,,,100000.0,100000.0,,5m_EURUSD,,-4.0,-100000.0,USD,99989.49132,4.25368,1999998.0,99989.49132,99998.0,99998.0,,
3.0,21.745,20170216 11:55:00 EST,20170216 11:55:00 EST,20170216 11:55:00 EST,1.06388,,5m_EURUSD,long,,20170216 11:50:00 EST,closed,20170216 11:50:00 EST,1.06362,,,100000.0,100000.0,,5m_EURUSD,,26.0,-100000.0,USD,100011.23632,4.255,2000024.0,100011.23632,100024.0,100024.0,,
4.0,-113.25322,20170216 12:05:00 EST,20170216 12:05:00 EST,20170216 12:05:00 EST,1.06276,,5m_EURUSD,long,,20170216 12:00:00 EST,closed,20170216 12:00:00 EST,1.06385,,,100000.0,100000.0,,5m_EURUSD,,-109.0,-100000.0,USD,99897.9831,4.25322,1999915.0,99897.9831,99915.0,99915.0,,
5.0,-2.1256,,,,0.0,,5m_EURUSD,short,,20170216 12:10:00 EST,open,20170216 12:10:00 EST,1.0628,,,0.0,100000.0,,5m_EURUSD,,0.0,-100000.0,USD,99895.8575,2.1256,1893635.0,99895.8575,99915.0,99915.0,,
