Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20170214 17:05:00 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20170214 17:05:00 EST,paperUSD,99998.0,100000.0,1999628.0,0,-2.0,0.0,USD,99998.0,100000.0,0
20170214 17:30:00 EST,paperUSD,99996.0,100000.0,2000000.0,0,-4.0,0.0,USD,99996.0,100000.0,0
20170214 17:35:00 EST,paperUSD,99994.0,100000.0,1999629.0,0,-6.0,0.0,USD,99994.0,100000.0,0
