Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20170213 21:25:00 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20170213 21:25:00 EST,paperUSD,99998.0,100000.0,1989154.0,0,-2.0,0.0,USD,99998.0,100000.0,0
20170213 21:35:00 EST,paperUSD,100023.0,100027.0,1999973.0,0,23.0,27.0,USD,100023.0,100027.0,0
20170213 21:40:00 EST,paperUSD,100021.0,100027.0,1989140.0,0,21.0,27.0,USD,100021.0,100027.0,0
20170213 22:55:00 EST,paperUSD,100029.0,100037.0,1999963.0,0,29.0,37.0,USD,100029.0,100037.0,0
20170214 16:30:00 EST,paperUSD,100027.0,100037.0,1989261.0,0,27.0,37.0,USD,100027.0,100037.0,0
