permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.12748,USD,IDEALPRO,1.0,,,1.0,1.06374,100000.0,100000.0,-2.12748,BOT,5m_,USD,20170216 11:30:00 EST,,0.0,99997.87252,1893626.0,99997.87252,1.06374,100000.0,100000.0,-2.12748
2,Paper,Paper,2.12752,USD,IDEALPRO,2.0,,,1.0,1.06376,100000.0,0.0,-0.127519999987,SLD,5m_,USD,20170216 11:35:00 EST,,2.00000000001,99997.745,2000002.0,99997.745,1.06374,100002.0,100002.0,-0.127519999987
3,Paper,Paper,2.12688,USD,IDEALPRO,3.0,,,1.0,1.06344,100000.0,100000.0,-2.12688,BOT,5m_,USD,20170216 11:40:00 EST,,0.0,99995.61812,1893658.0,99995.61812,1.06344,100002.0,100002.0,-2.12688
4,Paper,Paper,2.1268,USD,IDEALPRO,4.0,,,1.0,1.0634,100000.0,0.0,-6.1268,SLD,5m_,USD,20170216 11:45:00 EST,,-4.0,99989.49132,1999998.0,99989.49132,1.06344,99998.0,99998.0,-6.1268
5,Paper,Paper,2.12724,USD,IDEALPRO,5.0,,,1.0,1.06362,100000.0,100000.0,-2.12724,BOT,5m_,USD,20170216 11:50:00 EST,,0.0,99987.36408,1893636.0,99987.36408,1.06362,99998.0,99998.0,-2.12724
6,Paper,Paper,2.12776,USD,IDEALPRO,6.0,,,1.0,1.06388,100000.0,0.0,23.87224,SLD,5m_,USD,20170216 11:55:00 EST,,26.0,100011.23632,2000024.0,100011.23632,1.06362,100024.0,100024.0,23.87224
7,Paper,Paper,2.1277,USD,IDEALPRO,7.0,,,1.0,1.06385,100000.0,100000.0,-2.1277,BOT,5m_,USD,20170216 12:00:00 EST,,0.0,100009.10862,1893639.0,100009.10862,1.06385,100024.0,100024.0,-2.1277
8,Paper,Paper,2.12552,USD,IDEALPRO,8.0,,,1.0,1.06276,100000.0,0.0,-111.12552,SLD,5m_,USD,20170216 12:05:00 EST,,-109.0,99897.9831,1999915.0,99897.9831,1.06385,99915.0,99915.0,-111.12552
9,Paper,Paper,2.1256,USD,IDEALPRO,9.0,,,1.0,1.0628,100000.0,-100000.0,-2.1256,SLD,5m_,USD,20170216 12:10:00 EST,,0.0,99895.8575,1893635.0,99895.8575,1.0628,99915.0,99915.0,-2.1256
