dates,signals,safef,comment
1487169060.0,1,1,vwap
1487169060.0,1,1,vwap
1487169060.0,1,1,vwap
1487169060.0,1,1,vwap
1487169060.0,1,1,vwap
1487169060.0,1,1,vwap
