dates,signals,safef,comment
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
1487136720.0,-1,1,vwap
