dates,signals,safef,comment
1487144400.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144400.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144460.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144460.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144460.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144520.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144520.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144520.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144580.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144580.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144580.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144640.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144640.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144640.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144700.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144700.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144700.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144760.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144760.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144760.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144820.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144820.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144820.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144880.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144880.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144880.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144940.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144940.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487144940.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145000.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145000.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145000.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145060.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145060.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145060.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145120.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145120.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145120.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145180.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145180.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145180.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145240.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145240.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145240.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145300.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145300.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145300.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145360.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145360.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145360.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145420.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145420.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145420.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145480.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145480.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145480.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145540.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145540.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145540.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145600.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145600.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145600.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145660.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145660.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145660.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145720.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145720.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145720.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145780.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145780.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145780.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145840.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145840.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145840.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145900.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145900.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145900.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145960.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145960.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487145960.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146020.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146020.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146020.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146080.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146080.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146080.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146140.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146140.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146140.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146200.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146200.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146200.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146260.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146260.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146260.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146320.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146320.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146320.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146380.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146380.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146380.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146440.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146440.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146440.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146500.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146500.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146500.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146560.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146560.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146560.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146620.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146620.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146620.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146680.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146680.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146680.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146740.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146740.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146740.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146800.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146800.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146800.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146860.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146860.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146860.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146920.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146920.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146920.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146980.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146980.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487146980.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147040.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147040.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147040.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147100.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147100.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147100.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147160.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147160.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147160.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147220.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147220.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147220.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147280.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147280.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147280.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147340.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147340.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147340.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147400.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147400.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147400.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147460.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147460.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147460.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147520.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487147520.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
