20040420, 0.83090985, 0.83284751, 0.82474227, 0.82960013,3.0000
20040421, 0.82644628, 0.82685629, 0.81327261, 0.81592689,3.0000
20040422, 0.81579377, 0.82433435, 0.81228170, 0.82236842,3.0000
20040423, 0.82304527, 0.82822594, 0.81859856, 0.82481029,3.0000
20040426, 0.82856906, 0.82932493, 0.82209799, 0.82372323,3.0000
20040427, 0.82467425, 0.82521868, 0.81566069, 0.81906790,3.0000
20040428, 0.81900082, 0.82081589, 0.81201786, 0.81280988,3.0000
20040429, 0.81519524, 0.81519524, 0.80205326, 0.80444051,3.0000
20040430, 0.80573685, 0.81353726, 0.80096115, 0.81149071,3.0000
20040503, 0.81149071, 0.81559416, 0.80860354, 0.81499593,3.0000
20040504, 0.81366965, 0.81459759, 0.80781969, 0.81188601,3.0000
20040505, 0.81168831, 0.81327261, 0.80625655, 0.81011017,3.0000
20040506, 0.81103001, 0.81612666, 0.80755875, 0.81056983,3.0000
20040507, 0.81024145, 0.81037277, 0.80243942, 0.80321285,3.0000
20040510, 0.80671184, 0.80671184, 0.78431373, 0.78876794,3.0000
20040511, 0.78951524, 0.79157761, 0.78443677, 0.78523753,3.0000
20040512, 0.78548425, 0.79795723, 0.78511423, 0.79377679,3.0000
20040513, 0.79377679, 0.79472304, 0.77839184, 0.78021378,3.0000
20040514, 0.78125000, 0.78511423, 0.77845244, 0.78462142,3.0000
20040517, 0.78511423, 0.78554595, 0.76086129, 0.76138267,3.0000
20040518, 0.76219512, 0.77387401, 0.75437538, 0.76988221,3.0000
20040519, 0.76928995, 0.78339209, 0.76740081, 0.77561467,3.0000
20040520, 0.77531400, 0.78277886, 0.77303649, 0.78161638,3.0000
20040521, 0.78155530, 0.78363765, 0.77796795, 0.78106694,3.0000
20040524, 0.77924102, 0.78499097, 0.77688005, 0.77778642,3.0000
20040525, 0.77760498, 0.78702975, 0.77724234, 0.78702975,3.0000
20040526, 0.78752559, 0.79138968, 0.78449831, 0.79007664,3.0000
20040527, 0.79020150, 0.79923274, 0.78963992, 0.79063884,3.0000
20040528, 0.79045135, 0.79176564, 0.78302404, 0.79045135,3.0000
20040531, 0.78709170, 0.79447049, 0.78709170, 0.79258144,3.0000
20040601, 0.79264426, 0.79592486, 0.78222778, 0.78363765,3.0000
20040602, 0.78369906, 0.78653453, 0.77489345, 0.77694041,3.0000
20040603, 0.77718194, 0.78425222, 0.77214115, 0.77255871,3.0000
20040604, 0.77226041, 0.78143315, 0.76905330, 0.77142637,3.0000
20040607, 0.77118840, 0.78431373, 0.77011937, 0.78419072,3.0000
20040608, 0.78412922, 0.78462142, 0.77459334, 0.77645780,3.0000
20040609, 0.77663871, 0.78100594, 0.77303649, 0.77519380,3.0000
20040610, 0.77875555, 0.79176564, 0.77669903, 0.78876794,3.0000
20040611, 0.78926598, 0.79484938, 0.78647267, 0.79283279,3.0000
20040614, 0.79170295, 0.79472304, 0.78290143, 0.78400627,3.0000
20040615, 0.78474457, 0.79814830, 0.77972710, 0.79681275,3.0000
20040616, 0.79751176, 0.80153895, 0.79126444, 0.79681275,3.0000
20040617, 0.79713033, 0.79713033, 0.77730276, 0.77911959,3.0000
20040618, 0.77954475, 0.78827053, 0.77694041, 0.78027466,3.0000
20040621, 0.78678206, 0.78678206, 0.77875555, 0.78376048,3.0000
20040622, 0.78351485, 0.78641082, 0.77954475, 0.78579287,3.0000
20040623, 0.78505260, 0.78746358, 0.78106694, 0.78210543,3.0000
20040624, 0.78265634, 0.79038887, 0.78247261, 0.79038887,3.0000
20040625, 0.79026395, 0.79770262, 0.78833268, 0.79472304,3.0000
20040628, 0.79522863, 0.80205326, 0.79321012, 0.80044825,3.0000
20040629, 0.80083287, 0.80379391, 0.79560824, 0.80000000,3.0000
20040630, 0.79904115, 0.79955225, 0.78889240, 0.79453361,3.0000
20040701, 0.79516539, 0.80314834, 0.79447049, 0.80115366,3.0000
20040702, 0.80102531, 0.80173174, 0.79541839, 0.79738458,3.0000
20040705, 0.79942441, 0.80211759, 0.79497575, 0.80089700,3.0000
20040706, 0.80038418, 0.80697224, 0.79961618, 0.80340644,3.0000
20040707, 0.80385852, 0.80697224, 0.80301935, 0.80671184,3.0000
20040708, 0.80580177, 0.80768920, 0.80128205, 0.80398778,3.0000
20040709, 0.80450523, 0.80742834, 0.80205326, 0.80547725,3.0000
20040712, 0.80353556, 0.81116158, 0.80347099, 0.80991334,3.0000
20040713, 0.80958549, 0.81426594, 0.80768920, 0.81234768,3.0000
20040714, 0.81228170, 0.81426594, 0.80057642, 0.80231065,3.0000
20040715, 0.80243942, 0.80580177, 0.79980805, 0.80482897,3.0000
20040716, 0.80541237, 0.80827675, 0.80321285, 0.80723281,3.0000
20040719, 0.80853816, 0.81247969, 0.80508816, 0.80638658,3.0000
20040720, 0.80593166, 0.81446490, 0.80289041, 0.81433225,3.0000
20040721, 0.81406708, 0.81419964, 0.79961618, 0.80089700,3.0000
20040722, 0.80057642, 0.80463470, 0.79706679, 0.80173174,3.0000
20040723, 0.80192462, 0.80593166, 0.79687625, 0.80593166,3.0000
20040726, 0.80489375, 0.80912695, 0.80192462, 0.80463470,3.0000
20040727, 0.80476420, 0.80906149, 0.79757537, 0.80141048,3.0000
20040728, 0.80051233, 0.80437580, 0.79700327, 0.80379391,3.0000
20040729, 0.80469944, 0.81314035, 0.80218193, 0.81241368,3.0000
20040730, 0.81109579, 0.81592689, 0.80736315, 0.81592689,3.0000
20040802, 0.81300813, 0.82081589, 0.81103001, 0.81906790,3.0000
20040803, 0.81906790, 0.82829454, 0.81539465, 0.82822594,3.0000
20040804, 0.82699305, 0.82699305, 0.82250370, 0.82331632,3.0000
20040805, 0.82399473, 0.82549117, 0.82047916, 0.82135524,3.0000
20040806, 0.82095066, 0.82447028, 0.81512879, 0.81685999,3.0000
20040809, 0.81566069, 0.82270671, 0.81532817, 0.81873260,3.0000
20040810, 0.81940347, 0.82385896, 0.81759464, 0.82385896,3.0000
20040811, 0.82392684, 0.82671958, 0.81806283, 0.82637799,3.0000
20040812, 0.82637799, 0.82946251, 0.82379109, 0.82712986,3.0000
20040813, 0.82726671, 0.82760904, 0.82128778, 0.82549117,3.0000
20040816, 0.83815271, 0.83815271, 0.82284210, 0.82610492,3.0000
20040817, 0.82562748, 0.83015109, 0.82399473, 0.82576383,3.0000
20040818, 0.82590023, 0.83042684, 0.82508251, 0.82671958,3.0000
20040819, 0.82699305, 0.83577100, 0.82535490, 0.83563132,3.0000
20040820, 0.83528233, 0.84317032, 0.83423709, 0.84139672,3.0000
