19860501, 0.57650179, 0.57650179, 0.57650179, 0.57650179,3.0000
19860502, 0.57501006, 0.57501006, 0.57501006, 0.57501006,3.0000
19860505, 0.57950858, 0.57950858, 0.57950858, 0.57950858,3.0000
19860506, 0.58129396, 0.58129396, 0.58129396, 0.58129396,3.0000
19860507, 0.58329445, 0.58329445, 0.58329445, 0.58329445,3.0000
19860508, 0.58448770, 0.58448770, 0.58448770, 0.58448770,3.0000
19860509, 0.58920575, 0.58920575, 0.58920575, 0.58920575,3.0000
19860512, 0.58899753, 0.58899753, 0.58899753, 0.58899753,3.0000
19860513, 0.56100982, 0.56100982, 0.56100982, 0.56100982,3.0000
19860514, 0.56299966, 0.56299966, 0.56299966, 0.56299966,3.0000
19860515, 0.55950316, 0.55950316, 0.55950316, 0.55950316,3.0000
19860516, 0.55050922, 0.55050922, 0.55050922, 0.55050922,3.0000
19860519, 0.55598799, 0.55598799, 0.55598799, 0.55598799,3.0000
19860520, 0.55800458, 0.55800458, 0.55800458, 0.55800458,3.0000
19860521, 0.55500056, 0.55500056, 0.55500056, 0.55500056,3.0000
19860522, 0.55300559, 0.55300559, 0.55300559, 0.55300559,3.0000
19860523, 0.55398593, 0.55398593, 0.55398593, 0.55398593,3.0000
19860527, 0.55300559, 0.55300559, 0.55300559, 0.55300559,3.0000
19860528, 0.55500056, 0.55500056, 0.55500056, 0.55500056,3.0000
19860529, 0.56050670, 0.56050670, 0.56050670, 0.56050670,3.0000
19860530, 0.56299966, 0.56299966, 0.56299966, 0.56299966,3.0000
19860602, 0.56249297, 0.56249297, 0.56249297, 0.56249297,3.0000
19860603, 0.56401579, 0.56401579, 0.56401579, 0.56401579,3.0000
19860604, 0.55950316, 0.55950316, 0.55950316, 0.55950316,3.0000
19860605, 0.55500056, 0.55500056, 0.55500056, 0.55500056,3.0000
19860606, 0.56050670, 0.56050670, 0.56050670, 0.56050670,3.0000
19860609, 0.56000448, 0.56000448, 0.56000448, 0.56000448,3.0000
19860610, 0.56350727, 0.56350727, 0.56350727, 0.56350727,3.0000
19860611, 0.56019271, 0.56019271, 0.56019271, 0.56019271,3.0000
19860612, 0.54999450, 0.54999450, 0.54999450, 0.54999450,3.0000
19860613, 0.54401045, 0.54401045, 0.54401045, 0.54401045,3.0000
19860616, 0.53550391, 0.53550391, 0.53550391, 0.53550391,3.0000
19860617, 0.53498823, 0.53498823, 0.53498823, 0.53498823,3.0000
19860618, 0.53699925, 0.53699925, 0.53699925, 0.53699925,3.0000
19860619, 0.53149083, 0.53149083, 0.53149083, 0.53149083,3.0000
19860620, 0.52898857, 0.52898857, 0.52898857, 0.52898857,3.0000
19860623, 0.53050398, 0.53050398, 0.53050398, 0.53050398,3.0000
19860624, 0.53550391, 0.53550391, 0.53550391, 0.53550391,3.0000
19860625, 0.52801098, 0.52801098, 0.52801098, 0.52801098,3.0000
19860626, 0.53219798, 0.53219798, 0.53219798, 0.53219798,3.0000
19860627, 0.54051132, 0.54051132, 0.54051132, 0.54051132,3.0000
19860630, 0.54899808, 0.54899808, 0.54899808, 0.54899808,3.0000
19860701, 0.53899639, 0.53899639, 0.53899639, 0.53899639,3.0000
19860702, 0.53899639, 0.53899639, 0.53899639, 0.53899639,3.0000
19860703, 0.53050398, 0.53050398, 0.53050398, 0.53050398,3.0000
19860707, 0.53498823, 0.53498823, 0.53498823, 0.53498823,3.0000
19860708, 0.52851329, 0.52851329, 0.52851329, 0.52851329,3.0000
19860709, 0.53398836, 0.53398836, 0.53398836, 0.53398836,3.0000
19860710, 0.53350405, 0.53350405, 0.53350405, 0.53350405,3.0000
19860711, 0.52999788, 0.52999788, 0.52999788, 0.52999788,3.0000
19860714, 0.53250972, 0.53250972, 0.53250972, 0.53250972,3.0000
19860715, 0.53199979, 0.53199979, 0.53199979, 0.53199979,3.0000
19860716, 0.53299222, 0.53299222, 0.53299222, 0.53299222,3.0000
19860717, 0.53398836, 0.53398836, 0.53398836, 0.53398836,3.0000
19860718, 0.53398836, 0.53398836, 0.53398836, 0.53398836,3.0000
19860721, 0.54051132, 0.54051132, 0.54051132, 0.54051132,3.0000
19860722, 0.54051132, 0.54051132, 0.54051132, 0.54051132,3.0000
